tvl,path,outage,discountBps,dimension,swapCostBps,loopCostBps,slippageBps,incentiveMode,exitLagSeconds,harvestEveryDays,halfExitDay,mainInterestWei,loopInterestWei,incentiveWei,recoveryWei,peakDebtWei,hollarSoldWei,hollarBoughtWei,floorMisses,liquidations,ethReturnBps,btcReturnBps,surplusPaidWei,residualSourceClaimWei
100000,4,0,0,4,10,0,100,0,0,1,60,1422691128791978138609,7048740142430816176268,0,2193711722285943933454,648133902557856850004370,687670361461050000000000,693947785687000000000000,0,0,0,0,4009997478292,0
100000,4,0,0,5,10,0,100,0,43200,1,60,1429713026298934009202,7081000917086512908231,0,2220024371442899804047,648133902557856850004370,687670361461050000000000,693960764711000000000000,0,0,0,0,4009997478291,0
100000,4,0,0,6,10,0,100,0,1209600,1,60,1826782215852099828693,8901969291843654636522,0,3709226194755648882112,648133902557856850004370,687670361461050000000000,694689601497000000000000,0,0,0,0,4009997478292,0
100000,4,0,0,7,10,0,100,0,172800,3,60,1480455172740644207134,7278218062383423868048,0,2389721920187836697002,648133902557856850004370,687670361461050000000000,694039030491000000000000,0,0,0,0,4009997478292,0
100000,4,0,0,8,10,0,100,0,172800,7,60,1480455172740644207134,7278218062383423868048,0,2389721920187836697002,648133902557856850004370,687670361461050000000000,694039030491000000000000,0,0,0,0,4009997478292,0
100000,4,0,0,9,10,10,100,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0
100000,4,0,0,10,10,10,10,0,172800,1,60,1483263380879089371298,6828002064535836297372,0,3637195926364015037157,645196373539471207351590,683312596718430000000000,687529856059866000000000,0,0,3,2,3004901258059,0
100000,4,0,0,11,10,10,25,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0
100000,4,0,0,12,10,10,50,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0
100000,4,0,0,13,10,10,100,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0
100000,4,0,0,14,10,10,100,1,172800,1,60,1482298391507061868485,7130581566050363162147,301203482559197682186,3443117922495795477534,659900002445470677646790,690830665861710000000000,695698949235420000000000,0,0,0,0,3004930010165,0
100000,4,0,0,15,10,10,100,2,172800,1,60,1481200740029733005133,7134293515901479791516,500000000000000000000,3246542281603804245300,660926895164873827389140,692117734118050000000000,696986418125772000000000,0,0,0,0,3007069951042,0
100000,4,0,0,16,10,10,100,3,172800,1,60,1482668204022757624876,7156055899715116466070,500000000000000000000,3256469300265662938112,667024993159148255993149,687663487242320000000000,692545468299993000000000,0,0,0,0,3012904008216,0
100000,4,0,0,17,10,10,100,0,172800,1,1,851565770997197187743,4128238173650519441941,0,2713243233359196894675,476056521698650608968856,489948340686430000000000,492214621858812000000000,0,0,0,0,3009998464121,0
100000,4,0,0,18,10,10,100,0,172800,1,3,860281726066688861092,4196746779210569889237,0,2664139798138688568024,476171347947128784011844,485046639985670000000000,487439247876948000000000,0,0,0,0,3009998464120,0
100000,4,0,0,19,10,10,100,0,172800,1,7,877759786685463371964,4287065305023306195367,0,2610828388730463078896,476401083542085172645858,486137756227640000000000,488691464919435000000000,0,0,0,0,3009998464120,0
1000000,0,0,0,1,0,0,100,0,172800,1,60,7346318048991544088897,38458170586328698087869,0,0,4907747940844340485527415,4893957757270100000000000,4881353477106000000000000,0,0,0,0,8727192589747929471156,13233019522991282121114
1000000,0,0,0,2,50,0,100,0,172800,1,60,7346318048991544088897,38458170586328698087869,0,0,4907747940844340485527415,4893957757270100000000000,4881353477106000000000000,0,0,0,0,8727192589747929471156,13233019522991282121114
1000000,0,0,0,3,100,0,100,0,172800,1,60,7346318048991544088897,38458170586328698087869,0,0,4907747940844340485527415,4893957757270100000000000,4881353477106000000000000,0,0,0,0,8727192589747929471156,13233019522991282121114
1000000,0,0,0,4,10,0,100,0,0,1,60,7158034645642099355453,37476449552545286813113,0,0,4906564462896935222722622,4894021898020380000000000,4882457906252000000000000,0,0,0,0,8669931266425405945315,12730012858981493130397
1000000,0,0,0,5,10,0,100,0,43200,1,60,7181654736767147003667,37600773799723568320403,0,0,4906564462896935222722622,4894021898020380000000000,4882911888008000000000000,0,0,0,0,8777742561363350361922,12693317934516313668784
1000000,0,0,0,6,10,0,100,0,1209600,1,60,8476494387874451683952,44521160940130550728652,0,0,4914854805565669706828477,4894171058103030000000000,4866343049651000000000000,0,0,0,0,7963409813706831431815,17493739233889183252851
1000000,0,0,0,7,10,0,100,0,172800,3,60,7346318048991544088897,38458170586328698087869,0,0,4907747940844340485527415,4893957757270100000000000,4881353477106000000000000,0,0,0,0,8727192589747929471156,13233019522991282121114
1000000,0,0,0,8,10,0,100,0,172800,7,60,7346318048991544088897,38458170586328698087869,0,0,4907747940844340485527415,4893957757270100000000000,4881353477106000000000000,0,0,0,0,8727192589747929471156,13233019522991282121114
1000000,0,0,0,9,10,10,100,0,172800,1,60,7347441126034093212366,38134785284744073864972,0,375000053010000000000,4881880763220638429634765,4893494465280320000000000,4898553538774230000000000,0,0,0,0,3779509423775380225142,8519334149150680998890
1000000,0,0,0,10,10,10,10,0,172800,1,60,7309203436832340444782,37146437944938518849814,0,504035407081907625529,4815435334174401391656714,6427767560532890000000000,6463390267168704000000000,0,0,73,78,365349863503900638,243029161295914955388
1000000,0,0,0,11,10,10,25,0,172800,1,60,7319418057443820188803,37631036507993201058976,0,375000053010000000000,4853724691855094950361695,5757218802559210000000000,5779160719218117000000000,0,0,28,29,3072144437776632599743,3717926854145584700864
1000000,0,0,0,12,10,10,50,0,172800,1,60,7344994320246349779055,38098140758970770435022,0,375000053010000000000,4881880763220638429634765,5176583462936390000000000,5183436613495266000000000,0,0,0,0,3804228672797537241815,7788792261943426982193
1000000,0,0,0,13,10,10,100,0,172800,1,60,7347441126034093212366,38134785284744073864972,0,375000053010000000000,4881880763220638429634765,4893494465280320000000000,4898553538774230000000000,0,0,0,0,3779509423775380225142,8519334149150680998890
1000000,0,0,0,14,10,10,100,1,172800,1,60,7330707175907026314666,38134785284744073864972,2808724027957796004483,375000053010000000000,4879061180000100946923340,4893494465280320000000000,4889342960931870000000000,0,0,0,0,5105430596888497066913,10028090568270680998890
1000000,0,0,0,15,10,10,100,2,172800,1,60,7317651887304695265368,38134785284744073864972,5000000000000000000000,375000053010000000000,4876861432035958846942801,4893494465280320000000000,4884124498794693000000000,0,0,0,0,6459647369764798930709,10883428607970680998890
1000000,0,0,0,16,10,10,100,3,172800,1,60,7346836240376254096015,38283976512074112209331,5000000000000000000000,375000053010000000000,4907963453863795716183572,4924755103089870000000000,4915158755481684000000000,0,0,0,0,6412557418367219341493,10953034054707619719093
1000000,0,0,0,17,10,10,100,0,172800,1,1,4602037658743221280773,23152994307343674625212,0,2456248171360365242024,4760562440477855659484022,4840687034715340000000000,4836116195765082000000000,0,0,0,0,48653544428617398804,5795075632779565543190
1000000,0,0,0,18,10,10,100,0,172800,1,3,4691944338456566551554,23965462834548232206715,0,2179733590067176957556,4761710702302029647826413,4816132373314040000000000,4811124938179941000000000,0,0,0,0,81410118131083843510,6043708174906976747545
1000000,0,0,0,19,10,10,100,0,172800,1,7,4872220146195955724035,24834478328305204641629,0,1626609455179272087429,4764008056911708985094094,4815751510415010000000000,4812955567544115000000000,0,0,0,0,93182694497789800902,5961285025171105738512
1000000,1,0,0,1,0,0,100,0,172800,1,60,9301175964316440534026,48561429482150554888436,0,0,6986667631100897768134859,6974365264275220000000000,6958120759594000000000000,0,0,0,0,10956784536199316481492,16766758445690397391723
1000000,1,0,0,2,50,0,100,0,172800,1,60,9301175964316440534026,48561429482150554888436,0,0,6986667631100897768134859,6974365264275220000000000,6958120759594000000000000,0,0,0,0,10956784536199316481492,16766758445690397391723
1000000,1,0,0,3,100,0,100,0,172800,1,60,9301175964316440534026,48561429482150554888436,0,0,6986667631100897768134859,6974365264275220000000000,6958120759594000000000000,0,0,0,0,10956784536199316481492,16766758445690397391723
1000000,1,0,0,4,10,0,100,0,0,1,60,9032421096613479590942,47164555216804578643356,0,0,6984982832458644038890316,6974456530095680000000000,6959005396061000000000000,0,0,0,0,10755924359084942100920,16171272329790796764875
1000000,1,0,0,5,10,0,100,0,43200,1,60,9066136087595867171398,47341454029862906522627,0,0,6984982832458644038890316,6974456530095680000000000,6959625575363000000000000,0,0,0,0,10905272588536888351378,16123007976190589897770
1000000,1,0,0,6,10,0,100,0,1209600,1,60,10914384496603729730829,57188356048772662672007,0,0,6996784960333291333536895,6974668769328290000000000,6936813194687000000000000,0,0,0,0,9872506078606039226621,22821669998810955496671
1000000,1,0,0,7,10,0,100,0,172800,3,60,9301175964316440534026,48561429482150554888436,0,0,6986667631100897768134859,6974365264275220000000000,6958120759594000000000000,0,0,0,0,10956784536199316481492,16766758445690397391723
1000000,1,0,0,8,10,0,100,0,172800,7,60,9301175964316440534026,48561429482150554888436,0,0,6986667631100897768134859,6974365264275220000000000,6958120759594000000000000,0,0,0,0,10956784536199316481492,16766758445690397391723
1000000,1,0,0,9,10,10,100,0,172800,1,60,9330245001283505025316,48254580762684418962521,0,375000053010000000000,7168167706487524843490163,7193891059177890000000000,7202559820200210000000000,0,0,0,0,3369893658371034869149,10077177557085731028737
1000000,1,0,0,10,10,10,10,0,172800,1,60,9300126761974550718405,47247344610157151092219,0,565420095953206460234,6923970622752898447591683,8500298590260960000000000,8546320720438965000000000,0,0,55,59,136188068768564517653,221601126693575310715
1000000,1,0,0,11,10,10,25,0,172800,1,60,9301656228570455946587,47916956734669995122818,0,375000053010000000000,7160455106115032229828820,7835960148201460000000000,7862017348885878000000000,0,0,15,16,3385095046942235876539,5333696966795761944120
1000000,1,0,0,12,10,10,50,0,172800,1,60,9329920140137039915617,48246853174329242789943,0,375000053010000000000,7168167706487524843490163,7269441983408420000000000,7277848657081128000000000,0,0,0,0,3262201916382850767207,9987337115607078758514
1000000,1,0,0,13,10,10,100,0,172800,1,60,9330245001283505025316,48254580762684418962521,0,375000053010000000000,7168167706487524843490163,7193891059177890000000000,7202559820200210000000000,0,0,0,0,3369893658371034869149,10077177557085731028737
1000000,1,0,0,14,10,10,100,1,172800,1,60,9307925947197087990949,48236885878938588746818,3012033109186761041428,375000053010000000000,7117832504098843119017449,7144977654586080000000000,7145205777809055000000000,0,0,0,0,5104957934927823529946,11468763008819363458041
1000000,1,0,0,15,10,10,100,2,172800,1,60,9306023679129755181890,48287599252549753218682,5000000000000000000000,375000053010000000000,7128177661044403484598094,7157391475231390000000000,7151627546669997000000000,0,0,0,0,6123418159830395297925,12460087494992616407987
1000000,1,0,0,16,10,10,100,3,172800,1,60,9329640115656534004682,48403771989036439497126,5000000000000000000000,375000053010000000000,7194250397193566651459958,7225151692949970000000000,7218837226317393000000000,0,0,0,0,5952432024861005889783,12561715241958365687705
1000000,1,0,0,17,10,10,100,0,172800,1,1,4602037658743221280773,23152994307343674625212,0,2456248171360365242024,4760562440477855659484022,4840687034715340000000000,4836116195765082000000000,0,0,0,0,48653544428617398804,5795075632779565543190
1000000,1,0,0,18,10,10,100,0,172800,1,3,4691944338456566551554,23965462834548232206715,0,2179733590067176957556,4761710702302029647826413,4816132373314040000000000,4811124938179941000000000,0,0,0,0,81410118131083843510,6043708174906976747545
1000000,1,0,0,19,10,10,100,0,172800,1,7,4872220146195955724035,24834478328305204641629,0,1626609455179272087429,4764008056911708985094094,4815751510415010000000000,4812955567544115000000000,0,0,0,0,93182694497789800902,5961285025171105738512
1000000,2,0,0,1,0,0,100,0,172800,1,60,15206339369388504495416,42213233442964683020361,0,39808055563989108957739,4681771640819696450410957,4783336782584620000000000,4800948296246000000000000,0,0,0,0,4009999746495,0
1000000,2,0,0,2,50,0,100,0,172800,1,60,15206339369388504495416,42213233442964683020361,0,39808055563989108957739,4681771640819696450410957,4783336782584620000000000,4800948296246000000000000,0,0,0,0,4009999746495,0
1000000,2,0,0,3,100,0,100,0,172800,1,60,15206339369388504495416,42213233442964683020361,0,39808055563989108957739,4681771640819696450410957,4783336782584620000000000,4800948296246000000000000,0,0,0,0,4009999746495,0
1000000,2,0,0,4,10,0,100,0,0,1,60,14902829570091747086332,42212660313167848328895,0,39509647997898239346224,4681771640819696450410957,4783336782584620000000000,4800942620884000000000000,0,0,0,0,4009999746086,0
1000000,2,0,0,5,10,0,100,0,43200,1,60,14943842159631108588715,42212661514537319295037,0,39550469585800491861995,4681771640819696450410957,4783336782584620000000000,4800942813087000000000000,0,0,0,0,4009999746053,0
1000000,2,0,0,6,10,0,100,0,1209600,1,60,17029316165957406149363,42216680079536265686279,0,41600404225132703337069,4681771640819696450410957,4783336782584620000000000,4800982371010000000000000,0,0,0,0,4009999745722,0
1000000,2,0,0,7,10,0,100,0,172800,3,60,15206339369388504495416,42213233442964683020361,0,39808055563989108957739,4681771640819696450410957,4783336782584620000000000,4800948296246000000000000,0,0,0,0,4009999746495,0
1000000,2,0,0,8,10,0,100,0,172800,7,60,15206339369388504495416,42213233442964683020361,0,39808055563989108957739,4681771640819696450410957,4783336782584620000000000,4800948296246000000000000,0,0,0,0,4009999746495,0
1000000,2,0,0,9,10,10,100,0,172800,1,60,15251028746266362469738,42292434682366921434504,0,49429349330965354303475,4657689028634464975342464,4758840566901800000000000,4766954673871728000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,10,10,10,10,0,172800,1,60,15251028746266362469738,42292434682366921434504,0,49429349330965354303475,4657689028634464975342464,4758840566901800000000000,4766954673871728000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,11,10,10,25,0,172800,1,60,15251028746266362469738,42292434682366921434504,0,49429349330965354303475,4657689028634464975342464,4758840566901800000000000,4766954673871728000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,12,10,10,50,0,172800,1,60,15251028746266362469738,42292434682366921434504,0,49429349330965354303475,4657689028634464975342464,4758840566901800000000000,4766954673871728000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,13,10,10,100,0,172800,1,60,15251028746266362469738,42292434682366921434504,0,49429349330965354303475,4657689028634464975342464,4758840566901800000000000,4766954673871728000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,14,10,10,100,1,172800,1,60,15246709902081039605289,42273517747642195944926,723984556057825002390,48690597505897170729227,4657689028634464975342464,4758840566901800000000000,4766946205754322000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,15,10,10,100,2,172800,1,60,15234603776984213798107,43117515696034379580579,5000000000000000000000,44873321415928940720308,4657689028634464975342464,4758840566901800000000000,4767319356666885000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,16,10,10,100,3,172800,1,60,15225853655259741021468,41994935569115380447282,5000000000000000000000,44233835411797665821849,4657689028634464975342464,4758840566901800000000000,4766827517080803000000000,0,0,0,0,4000000000000,0
1000000,2,0,0,17,10,10,100,0,172800,1,1,12712692991124160503254,58455081970308337225543,0,57407004845172160474960,4763535761159130916376169,4758840566901800000000000,4772601076431114000000000,0,0,0,0,3009999847423,0
1000000,2,0,0,18,10,10,100,0,172800,1,3,12953587393733536689497,59123033399154721207438,0,58025303238605536661203,4657689028634464975342464,4758840566901800000000000,4772891614710006000000000,0,0,0,0,3009999847423,0
1000000,2,0,0,19,10,10,100,0,172800,1,7,13144917958345126550501,60098325082849438312116,0,58774077222102298543718,4657689028634464975342464,4758840566901800000000000,4773309478688745000000000,0,0,0,0,3011171868464,0
1000000,3,0,0,1,0,0,100,0,172800,1,60,9374436687103183069780,41349644053625232740566,0,11414253339352942690950,6549913223388270621790410,6542369192576610000000000,6581678859284000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,2,50,0,100,0,172800,1,60,9374436687103183069780,41349644053625232740566,0,11414253339352942690950,6549913223388270621790410,6542369192576610000000000,6581678859284000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,3,100,0,100,0,172800,1,60,9374436687103183069780,41349644053625232740566,0,11414253339352942690950,6549913223388270621790410,6542369192576610000000000,6581678859284000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,4,10,0,100,0,0,1,60,9159659609207093370006,40504539304953528276440,0,11169141221786852991175,6549913223388270621790410,6542369192576610000000000,6580864080522000000000000,0,0,0,0,4009999746319,0
1000000,3,0,0,5,10,0,100,0,43200,1,60,9204394115763384225352,40678869804019714688801,0,11289564140403143846522,6549913223388270621790410,6542369192576610000000000,6580962721387000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,6,10,0,100,0,1209600,1,60,11092696472958937788460,48448309058860849990430,0,15228454579448697409630,6549913223388270621790410,6542369192576610000000000,6586681571126000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,7,10,0,100,0,172800,3,60,9374436687103183069780,41349644053625232740566,0,11414253339352942690950,6549913223388270621790410,6542369192576610000000000,6581678859284000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,8,10,0,100,0,172800,7,60,9374436687103183069780,41349644053625232740566,0,11414253339352942690950,6549913223388270621790410,6542369192576610000000000,6581678859284000000000000,0,0,0,0,4009999746320,0
1000000,3,0,0,9,10,10,100,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0
1000000,3,0,0,10,10,10,10,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0
1000000,3,0,0,11,10,10,25,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0
1000000,3,0,0,12,10,10,50,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0
1000000,3,0,0,13,10,10,100,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0
1000000,3,0,0,14,10,10,100,1,172800,1,60,8843402752070829679509,41650522772477041043356,498357332098789095288,20066222531582422111109,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403134,0
1000000,3,0,0,15,10,10,100,2,172800,1,60,8785695442400163392039,41650522772477041043356,5000000000000000000000,15506872554010544918927,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0
1000000,3,0,0,16,10,10,100,3,172800,1,60,8834978413437892098901,41647156168010012677683,5000000000000000000000,15516916340145273625789,4768040051554949953831076,4758840566901800000000000,4788805597749054000000000,0,0,0,0,3006381403253,0
1000000,3,0,0,17,10,10,100,0,172800,1,1,7067414532263413852558,34268970597466748086600,0,17332614664671413824264,4759818477831045390924344,4758840566901800000000000,4782844047192129000000000,0,0,0,0,3009999847423,0
1000000,3,0,0,18,10,10,100,0,172800,1,3,7113253997077591559356,34454121604253274975288,0,16924730780357591531062,4760470530088297191292140,4758840566901800000000000,4783482929666133000000000,0,0,0,0,3009999847423,0
1000000,3,0,0,19,10,10,100,0,172800,1,7,7410181630509434164593,36114342975369685614883,0,17416862005093434136299,4761774902592916247024916,4758840566901800000000000,4784947945144173000000000,0,0,0,0,3009999847423,0
1000000,4,0,0,1,0,0,100,0,172800,1,60,14804541403288625279588,72782148732209881920700,0,23897207089230852370240,6481335534803378345941160,6876699869637730000000000,6940389063287000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,2,50,0,100,0,172800,1,60,14804541403288625279588,72782148732209881920700,0,23897207089230852370240,6481335534803378345941160,6876699869637730000000000,6940389063287000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,3,100,0,100,0,172800,1,60,14804541403288625279588,72782148732209881920700,0,23897207089230852370240,6481335534803378345941160,6876699869637730000000000,6940389063287000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,4,10,0,100,0,0,1,60,14226901278570466308500,70487370309432511808012,0,21937105873746008746182,6481335534803378345941160,6876699869637730000000000,6939476743059000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,5,10,0,100,0,43200,1,60,14297120175084609033765,70809978017414502578593,0,22200232267240151471447,6481335534803378345941160,6876699869637730000000000,6939606440217000000000000,0,0,0,0,4009999746196,0
1000000,4,0,0,6,10,0,100,0,1209600,1,60,18267809950625252434634,89019652612728226728066,0,37092242946087702963838,6481335534803378345941160,6876699869637730000000000,6946894804704000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,7,10,0,100,0,172800,3,60,14804541403288625279588,72782148732209881920700,0,23897207089230852370240,6481335534803378345941160,6876699869637730000000000,6940389063287000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,8,10,0,100,0,172800,7,60,14804541403288625279588,72782148732209881920700,0,23897207089230852370240,6481335534803378345941160,6876699869637730000000000,6940389063287000000000000,0,0,0,0,4009999746197,0
1000000,4,0,0,9,10,10,100,0,172800,1,60,14843167270587902000323,70348901012385329946748,0,36336191543013767558803,6644361139468246435892824,6613325609039520000000000,6662181218416515000000000,0,0,0,0,3013865427684,0
1000000,4,0,0,10,10,10,10,0,172800,1,60,14832623489425813875258,68279984573182247884240,0,36371940123456800604364,6451960228020753238185602,6833122247006820000000000,6875297137662021000000000,0,0,3,2,3014032903492,0
1000000,4,0,0,11,10,10,25,0,172800,1,60,14843167270587902000323,70348901012385329946748,0,36336191543013767558803,6644361139468246435892824,6613325609039520000000000,6662181218416515000000000,0,0,0,0,3013865427684,0
1000000,4,0,0,12,10,10,50,0,172800,1,60,14843167270587902000323,70348901012385329946748,0,36336191543013767558803,6644361139468246435892824,6613325609039520000000000,6662181218416515000000000,0,0,0,0,3013865427684,0
1000000,4,0,0,13,10,10,100,0,172800,1,60,14843167270587902000323,70348901012385329946748,0,36336191543013767558803,6644361139468246435892824,6613325609039520000000000,6662181218416515000000000,0,0,0,0,3013865427684,0
1000000,4,0,0,14,10,10,100,1,172800,1,60,14822973567700726228566,71305777752229970433553,3012033109186761041428,34431158938515375526657,6598996424057315206261407,6908302890357210000000000,6956988174273600000000000,0,0,0,0,3006410209861,0
1000000,4,0,0,15,10,10,100,2,172800,1,60,14811997037643323579741,71342897270783731099943,5000000000000000000000,32465400712773151103158,6609265360169393070265232,6921173583983670000000000,6969862803953403000000000,0,0,0,0,3010827393806,0
1000000,4,0,0,16,10,10,100,3,172800,1,60,14826671667520144519683,71560519335034304731043,5000000000000000000000,32564669860782234448707,6670246322356024269934952,6876631107731200000000000,6925453351296966000000000,0,0,0,0,3011089800592,0
1000000,4,0,0,17,10,10,100,0,172800,1,1,8515648148344150201758,41282340298628598957123,0,27132401459036150173464,4760562440477855659484022,4899479179871600000000000,4922144486860581000000000,0,0,0,0,3009999847423,0
1000000,4,0,0,18,10,10,100,0,172800,1,3,8602807699163638849388,41967429276365960763762,0,26641367620308638821094,4761710702302029647826413,4850462359202000000000000,4874390941690098000000000,0,0,0,0,3009999847423,0
1000000,4,0,0,19,10,10,100,0,172800,1,7,8777588305580433506676,42870613986548183696385,0,26108254086585433478382,4764008056911708985094094,4861373513805230000000000,4886913181172841000000000,0,0,0,0,3009999847423,0
