tvl,path,outage,discountBps,dimension,swapCostBps,loopCostBps,reserveCostBps,bufferDays,exitLagSeconds,harvestEveryDays,halfExitDay,mainInterestWei,loopInterestWei,bootstrapWei,recoveryWei,peakDebtWei,hollarSoldWei,hollarBoughtWei,floorMisses,liquidations,ethReturnBps,btcReturnBps,bufferPaidWei,residualSourceClaimWei
100000,3,0,0,8,10,0,10,7,172800,7,60,932156502255503518050,3565159303568311128168,854618317881277473814,477511233290435197853,599745353294670141649906,599145841840250000000000,602299915307000000000000,0,0,22,26,4009997457049,0
100000,3,0,0,9,10,10,10,7,172800,1,60,880518195942178906731,4148667603812497155038,543795327629656865886,1505228127766520746613,476654465127651792157294,475884334240620000000000,478864306844505000000000,0,0,0,0,4009997473533,0
100000,3,0,0,10,10,0,10,1,172800,1,60,932901522739817112541,4107856884161929325494,651466023653948756211,811091450307449489813,602180704229010013420074,601413196694100000000000,604950525066000000000000,0,0,27,28,4009997458744,0
100000,3,0,0,11,10,0,10,3,172800,1,60,932703905330418860536,3974733655082185412694,672172201085255245227,788167085652323879069,591990725449537721036148,601559333753910000000000,604972195144000000000000,0,0,27,28,4009997457052,0
100000,3,0,0,12,10,0,10,14,172800,1,60,932396172736641463962,3974784464883760267866,750961468090877430200,710424183035893524187,591997676128113203393760,601566277078710000000000,604979181978000000000000,0,0,27,28,4009997461444,0
100000,3,0,0,13,10,0,10,30,172800,1,60,932125611987998022658,3984105974213047021343,874091804627441975428,598308709921765762394,592142276179931398913241,601710050244210000000000,605131204609000000000000,0,0,28,29,4009997459662,0
100000,3,0,0,14,10,10,10,7,172800,1,60,880518195942178906731,4148667603812497155038,543795327629656865886,1505228127766520746613,476654465127651792157294,475884334240620000000000,478864306844505000000000,0,0,0,0,4009997473533,0
100000,3,0,0,15,10,10,20,7,172800,1,60,878400016651108614604,4148667603812497155038,1022112976939291201121,1024792299165816119251,476654465127651792157294,475884334240620000000000,478864306844505000000000,0,0,0,0,4009997473534,0
100000,3,0,0,16,10,10,50,7,172800,1,60,876702996547814824156,4148667603812497155038,2457065924868194206827,621320200947030609204,476654465127651792157294,475884334240620000000000,475455820586661000000000,0,0,0,0,429522807367338784489,607217333921461686555
100000,3,0,0,17,10,10,10,7,172800,1,1,699593281593018552491,3426898748960895859134,543795327629656865886,1266152665880012455918,475982125390579357737251,475884334240620000000000,478284427320489000000000,0,0,0,0,83834489361649526501,0
100000,3,0,0,18,10,10,10,7,172800,1,3,704873555851110180834,3445413861409862542521,543795327629656865886,1265152873120402305619,476036711663933189301977,475884334240620000000000,478348309761102000000000,0,0,0,0,122926797922947747859,0
100000,3,0,0,19,10,10,10,7,172800,1,7,735464571246542381234,3611436110831548717224,543795327629656865886,1373474166971682163831,476145906645148568065325,475884334240620000000000,478494818555652000000000,0,0,0,0,181136628916795405671,0
100000,4,0,0,1,0,0,10,7,172800,1,60,1497702457300084766017,7116933255684765399509,773464773831077662281,3045637654728339317441,645608127950177668210350,652940313438270000000000,657269382454000000000000,0,0,106,111,4009997475725,0
100000,4,0,0,2,50,0,10,7,172800,1,60,1497602613743338495331,7116712893006913994999,774118563270754043869,3045636723719576496434,645557320025952787256915,652889628493910000000000,657218551322000000000000,0,0,106,110,4009997472765,0
100000,4,0,0,3,100,0,10,7,172800,1,60,1497502715061376196858,7116492345266232771153,774779259539349730438,3045636696043460447210,645506478322484295758034,652838909842480000000000,657167686368000000000000,0,0,105,109,4009997467423,0
100000,4,0,0,4,10,0,10,7,0,1,60,1439532883822414515978,6898598514268726820728,773594982784112612390,2856140962162065845137,645597969085462446109630,652930179163730000000000,657172273803000000000000,0,0,106,111,4009997460789,0
100000,4,0,0,5,10,0,10,7,43200,1,60,1446668506198751769155,6929913284081962243971,773594982784112612390,2881948056358403098314,645597969085462446109630,652930179163730000000000,657184914935000000000000,0,0,106,111,4009997460789,0
100000,4,0,0,6,10,0,10,7,1209600,1,60,1847192702548808784806,8803788968768142884863,773594982784112612390,4408398401381031552640,645597969085462446109630,652930179163730000000000,657932856873000000000000,0,0,106,111,4009997472520,0
100000,4,0,0,7,10,0,10,7,172800,3,60,1497682493045526123497,7116889198633249503940,773594982784112612390,3045637397754923553907,645597969085462446109630,652930179163730000000000,657259218950000000000000,0,0,106,111,4009997460789,0
100000,4,0,0,8,10,0,10,7,172800,7,60,1488643519836975161334,6897495119453369587823,849838512172129512002,2758752456747407763962,635253794317535764491415,632271973444430000000000,636679255624000000000000,0,0,101,110,4009997473420,0
100000,4,0,0,9,10,10,10,7,172800,1,60,1486592489705856506236,6988245144069948119738,848964308679251344540,3569737580086481401831,634219294913991896274407,631560648206750000000000,635282277158646000000000,0,0,61,67,4009997474907,0
100000,4,0,0,10,10,0,10,1,172800,1,60,1498261358335866151385,7116889881613854253965,696260695468100939211,3123590025914206787087,645598159918941537771033,652930369505250000000000,657259409803000000000000,0,0,106,111,4009997466956,0
100000,4,0,0,11,10,0,10,3,172800,1,60,1498064463971577723622,7116889653743175487339,722026357101623775126,3097614313918300597578,645598096342622702048783,652930306092820000000000,657259346223000000000000,0,0,106,111,4009997461280,0
100000,4,0,0,12,10,0,10,14,172800,1,60,1497050713755860592636,7116888400278607609714,863959944119573038281,2954594530962589557621,645597746030200297429625,652929956683450000000000,657258995868000000000000,0,0,106,111,4009997476599,0
100000,4,0,0,13,10,0,10,30,172800,1,60,1495785079013200994650,7116886572403434812918,1071083166853399985400,2746099961599228597137,645597234874178375903075,652929446845200000000000,657258484647000000000000,0,0,106,111,4009997460395,0
100000,4,0,0,14,10,10,10,7,172800,1,60,1486592489705856506236,6988245144069948119738,848964308679251344540,3569737580086481401831,634219294913991896274407,631560648206750000000000,635282277158646000000000,0,0,61,67,4009997474907,0
100000,4,0,0,15,10,10,20,7,172800,1,60,1483032595931117028143,6988238218086311601981,1483824193823602317442,2931566378761857042633,634220011150236234388499,631561363477950000000000,635282989942149000000000,0,0,61,67,4009997474610,0
100000,4,0,0,16,10,10,50,7,172800,1,60,1477966324563001501530,6988217440925816815795,3388412489470975754202,2279752043411665575273,634222159841624441301404,631563509274200000000000,631216585654911000000000,0,0,61,67,488669675957745319506,772732033485844026592
100000,4,0,0,17,10,10,10,7,172800,1,1,840161832750880384974,4094773810974139763003,543795327629656865886,2353769455713268259036,476056521698650608968856,483034939865440000000000,484932106804671000000000,0,0,9,11,66005833102671533478,0
100000,4,0,0,18,10,10,10,7,172800,1,3,849515019507136027597,4167247407342907992027,543795327629656865886,2343033809549564761960,476152647941719453387526,479321936887840000000000,481343665916592000000000,0,0,9,11,93335655134226284824,0
100000,4,0,0,19,10,10,10,7,172800,1,7,868139607029778772793,4256834755150376387347,543795327629656865886,2340396420581882914877,476344969991257183426769,480304642161480000000000,482491937830257000000000,0,0,9,11,148051060853852429140,0
1000000,0,0,0,1,0,0,10,7,172800,1,60,7302467763459142731899,36674031552277399890174,5441541417356651285450,3710000001125,4787251096677857606481296,5826670872238580000000000,5845777140043000000000000,0,0,183,195,2752236222316459220629,3024636262818378742993
1000000,0,0,0,2,50,0,10,7,172800,1,60,7302467931681695765310,36674031552277399890174,5441541417356651285450,3710000001125,4787251096677857606481296,5826670872238580000000000,5845777140043000000000000,0,0,182,194,2750841314135008571697,3024636262818378742993
1000000,0,0,0,3,100,0,10,7,172800,1,60,7302468101603466506168,36674031552277399890174,5441541417356651285450,3710000001125,4787251096677857606481296,5826670872238580000000000,5845777140043000000000000,0,0,180,192,2749432207625287394290,3024636262818378742993
1000000,0,0,0,4,10,0,10,7,0,1,60,7115487554250437322364,35733527071938984073245,5441541417356651285450,0,4787251096677857606481296,5694809673029090000000000,5713466882953000000000000,0,0,177,189,2906626101748048922450,2961356067294156398601
1000000,0,0,0,5,10,0,10,7,43200,1,60,7138852686671771114322,35849935745273724454808,5441541417356651285450,0,4787251096677857606481296,5694809673029090000000000,5713167959847000000000000,0,0,177,189,2887426746656644812861,3046162497116470573707
1000000,0,0,0,6,10,0,10,7,1209600,1,60,8425054009043722993430,42293576182034290443124,5441541417356651285450,5250000001125,4787251096677857606481296,5683710416805480000000000,5693029026981000000000000,0,0,188,201,2292339168433821942164,5995467034973009098406
1000000,0,0,0,7,10,0,10,7,172800,3,60,7302519409827024986057,36670602375073231722385,5441541417356651285450,5380000001125,4787251096677857606481296,5765278774747550000000000,5784635344999000000000000,0,0,183,195,2789012351278490782427,2986946189365647425296
1000000,0,0,0,8,10,0,10,7,172800,7,60,7302941276470826932440,36909060216694645109242,5441541417356651285450,0,4789658109747820887017056,5173296280833070000000000,5188710179119000000000000,0,0,170,182,3357448295590258000944,3968014589345574298218
1000000,0,0,0,9,10,10,10,7,172800,1,60,7301493774450607106603,36675685800847175332567,5437950098803268732128,2623747396110696201757,4785103221950741981577802,5135893532642870000000000,5152360957918605000000000,0,0,111,119,2815226241796077244675,3152168562952000058838
1000000,0,0,0,10,10,0,10,1,172800,1,60,7302535499298528970034,36674031552277399890174,4880236812033612299613,3710000001125,4787251096677857606481296,5826670872238580000000000,5847378810321000000000000,0,0,183,195,2456802946110913283636,2758351727918378742993
1000000,0,0,0,11,10,0,10,3,172800,1,60,7302512942745285133679,36674031552277399890174,5067248061025512926684,3710000001125,4787251096677857606481296,5826670872238580000000000,5846861234083000000000000,0,0,183,195,2557810028493961619768,2844400991428378742993
1000000,0,0,0,12,10,0,10,14,172800,1,60,7302388686879946591389,36674031552277399890174,6097425159464645731940,3710000001125,4787251096677857606481296,5826670872238580000000000,5844020851250000000000000,0,0,183,195,3116009753594747815474,3316626787228378742993
1000000,0,0,0,13,10,0,10,30,172800,1,60,7302207360455354147866,36674031552277399890174,7600761275212730036280,3710000001125,4787251096677857606481296,5826670872238580000000000,5839234989830000000000000,0,0,183,195,3824038459192042743385,4112296719958378742993
1000000,0,0,0,14,10,10,10,7,172800,1,60,7301493774450607106603,36675685800847175332567,5437950098803268732128,2623747396110696201757,4785103221950741981577802,5135893532642870000000000,5152360957918605000000000,0,0,111,119,2815226241796077244675,3152168562952000058838
1000000,0,0,0,15,10,10,20,7,172800,1,60,7300916483505825948819,36675685800847175332567,10221123796500000158062,2609258958260696201757,4785103221950741981577802,5135893532642870000000000,5138387226493749000000000,0,0,111,119,5218766816029624795512,5535969985548000058838
1000000,0,0,0,16,10,10,50,7,172800,1,60,7299184610671482475460,36675685800847175332567,24570644889590194435862,2567337323911696201757,4785103221950741981577802,5135893532642870000000000,5097953962744236000000000,0,0,111,119,12684060103246267564908,12432702688820000058838
1000000,0,0,0,17,10,10,10,7,172800,1,1,4555815303808255089568,22721571413489040694481,5437950098803268732128,2618125957371775880944,4760562440477855659484022,5010033794129890000000000,5010721453661148000000000,0,0,62,67,673350198939814036619,3099039859238000058838
1000000,0,0,0,18,10,10,10,7,172800,1,3,4648938340119599426384,23382279195621408314511,5437950098803268732128,2662763997759573241338,4761523702347965471079847,5002229120664120000000000,5003136421043391000000000,0,0,63,67,1000103065772602116159,3201225741201000058838
1000000,0,0,0,19,10,10,10,7,172800,1,7,4835184215766008512856,24316290797643439008963,5437950098803268732128,2662754944393459833478,4763446921721779833974319,5014739515017080000000000,5017316632343685000000000,0,0,62,66,1547627453845421246685,3200835427813000058838
1000000,1,0,0,1,0,0,10,7,172800,1,60,9498768506498664704038,47742079673862171148434,8702001939067626093377,4689486930343,7136120330125776389221781,7793212286423700000000000,7814038990941000000000000,0,0,178,189,4217727929886140108979,4634258521843480383079
1000000,1,0,0,2,50,0,10,7,172800,1,60,9498135962706541441821,47738973612974395370351,8711188668069843645202,4530591858374,7135360454863840288160747,7792346908741150000000000,7813173439147000000000000,0,0,177,188,4215483761051675670254,4633753747680323823470
1000000,1,0,0,3,100,0,10,7,172800,1,60,9497503011793686249892,47735865555779683851706,8720473733849682072647,4482884661368,7134600059880201944378753,7791480930286620000000000,7812307286606000000000000,0,0,176,186,4213228704584535794803,4633248625412426437558
1000000,1,0,0,4,10,0,10,7,0,1,60,9212162157166774955685,46300983096953482289160,8703831475281293327170,0,7134390763640093338670117,7590982010702590000000000,7611125297313000000000000,0,0,173,184,4454915956346384541458,4536536404480083628650
1000000,1,0,0,5,10,0,10,7,43200,1,60,9247960849333275976144,46479336496149465313243,8703831475281293327170,0,7134390763640093338670117,7590982010702590000000000,7610667396220000000000000,0,0,173,184,4425514111055778407849,4666456854351213333129
1000000,1,0,0,6,10,0,10,7,1209600,1,60,11218614959026390548682,56347416118470698862476,8703831475281293327170,4935011626700,7145442188116302000606654,7573087634547280000000000,7578920417735000000000000,0,0,183,194,3527599255645707491551,9184895171397295194668
1000000,1,0,0,7,10,0,10,7,172800,3,60,9498721742868275385820,47736199963760633891010,8703831475281293327170,3905011626700,7136111599919895253652238,7698967098635820000000000,7720177754542000000000000,0,0,178,189,4274130046744774315096,4576331837453245913060
1000000,1,0,0,8,10,0,10,7,172800,7,60,9502903073133792823605,47902395893750050521987,10008415355300546220574,0,7236841259880383414310886,7506398492722170000000000,7519619701489000000000000,0,0,171,183,5150215804595629164839,6365111279659351520916
1000000,1,0,0,9,10,10,10,7,172800,1,60,9370220878370504368826,47811233486748322513706,9425527878621517436573,3797485086425251065476,7005201535020452946009117,7012777868649610000000000,7030808041549563000000000,0,0,115,125,3886316688575271697672,4428401121919186686949
1000000,1,0,0,10,10,0,10,1,172800,1,60,9498748168964132579125,47741470462078842378622,7844326731762166167716,4517431700185,7135971188253559053225524,7793042406176240000000000,7817092063253000000000000,0,0,178,189,3892910622787510924885,4098324109088918690906
1000000,1,0,0,11,10,0,10,3,172800,1,60,9498712806454074697766,47741466516999702992872,8130690137334661837191,6328293763265,7135970258133425711907196,7793041357571350000000000,7815529008281000000000000,0,0,178,189,3919817010591742721519,4358013709875481994897
1000000,1,0,0,12,10,0,10,14,172800,1,60,9498518007373563537730,47741444784736960344545,9708160844547854180696,4860498860039,7135965134422864020434684,7793035581128660000000000,7811171376779000000000000,0,0,178,189,4775058043190876853849,5081524606116724540611
1000000,1,0,0,13,10,0,10,30,172800,1,60,9498233737842693298484,47741413070969327134438,12010157678020612781400,3687234710748,7135957657430387369509669,7793027151707860000000000,7803830364992000000000000,0,0,178,189,5859856636968383952796,6300592527019873178676
1000000,1,0,0,14,10,10,10,7,172800,1,60,9370220878370504368826,47811233486748322513706,9425527878621517436573,3797485086425251065476,7005201535020452946009117,7012777868649610000000000,7030808041549563000000000,0,0,115,125,3886316688575271697672,4428401121919186686949
1000000,1,0,0,15,10,10,20,7,172800,1,60,9368953978487731585690,47811284015620295599077,16489292205609428537073,3775797050582199565639,7005214891756865292560750,7012790935672390000000000,7009801695224262000000000,0,0,115,125,7450116535598794351591,7924938349778527702800
1000000,1,0,0,16,10,10,50,7,172800,1,60,9365153249913312371909,47811435601630901645704,37680744404441703224605,3712611521201044713436,7005254961752290066693773,7012830136493330000000000,6948601552818072000000000,0,0,115,125,18445392218031894563072,18110833186895550699859
1000000,1,0,0,17,10,10,10,7,172800,1,1,4555815303808255089568,22721571413489040694481,5437950098803268732128,2618125957371775880944,4760562440477855659484022,5010033794129890000000000,5010721453661148000000000,0,0,37,47,673350198939814008746,3099039859238000058838
1000000,1,0,0,18,10,10,10,7,172800,1,3,4648938340119599426384,23382279195621408314511,5437950098803268732128,2662763997759573241338,4761523702347965471079847,5002229120664120000000000,5003136421043391000000000,0,0,38,48,1000103065772602107990,3201225741201000058838
1000000,1,0,0,19,10,10,10,7,172800,1,7,4835184215766008512856,24316290797643439008963,5437950098803268732128,2662754944393459833478,4763446921721779833974319,5014739515017080000000000,5017316632343685000000000,0,0,37,47,1547627453845421246870,3200835427813000058838
1000000,2,0,0,1,0,0,10,7,172800,1,60,15174027686435801768938,47525582087594494502750,5441541417356651285450,37177276373313149237656,4681516846282627957260273,4783336782584620000000000,4803417549161000000000000,0,0,0,0,4009999746729,0
1000000,2,0,0,2,50,0,10,7,172800,1,60,15174027686435801768938,47525582087594494502750,5441541417356651285450,37177276373313149237656,4681516846282627957260273,4783336782584620000000000,4803417549161000000000000,0,0,0,0,4009999746729,0
1000000,2,0,0,3,100,0,10,7,172800,1,60,15174027686435801768938,47525582087594494502750,5441541417356651285450,37177276373313149237656,4681516846282627957260273,4783336782584620000000000,4803417549161000000000000,0,0,0,0,4009999746729,0
1000000,2,0,0,4,10,0,10,7,0,1,60,14872354073014352443778,47327933055056615509285,5441541417356651285450,36803637282351699912494,4681516846282627957260273,4783336782584620000000000,4803291865959000000000000,0,0,0,0,4009999746727,0
1000000,2,0,0,5,10,0,10,7,43200,1,60,14912900675989149900358,47341504314142249643210,5441541417356651285450,36846939797416497369075,4681516846282627957260273,4783336782584620000000000,4803302681267000000000000,0,0,0,0,4009999746728,0
1000000,2,0,0,6,10,0,10,7,1209600,1,60,16985987749544406244739,48713474236994069037998,5441541417356651285450,39422638141821753713456,4681516846282627957260273,4783336782584620000000000,4804172037382000000000000,0,0,0,0,4009999746728,0
1000000,2,0,0,7,10,0,10,7,172800,3,60,15174027686435801768938,47525582087594494502750,5441541417356651285450,37177276373313149237656,4681516846282627957260273,4783336782584620000000000,4803417549161000000000000,0,0,0,0,4009999746729,0
1000000,2,0,0,8,10,0,10,7,172800,7,60,15174027686435801768938,47525582087594494502750,5441541417356651285450,37177276373313149237656,4681516846282627957260273,4783336782584620000000000,4803417549161000000000000,0,0,0,0,4009999746729,0
1000000,2,0,0,9,10,10,10,7,172800,1,60,15215955808029834934452,47956374822043545284360,5437950098803268732128,47003414229653566065511,4657434234098406482191780,4758840566901800000000000,4769571506867280000000000,0,0,0,0,4009999746604,0
1000000,2,0,0,10,10,0,10,1,172800,1,60,15177217318153881606516,47578488932068296830641,4880236812033612299613,37771713144819983990463,4681516846282627957260273,4783336782584620000000000,4803440504334000000000000,0,0,0,0,4009999746278,0
1000000,2,0,0,11,10,0,10,3,172800,1,60,15176121974916173209131,47559842997785818128162,5067248061025512926684,37573039270311544406364,4681516846282627957260273,4783336782584620000000000,4803432429156000000000000,0,0,0,0,4009999747055,0
1000000,2,0,0,12,10,0,10,14,172800,1,60,15170247017274107227198,47484206470417981261925,6097425159464645731940,36494354441861843970461,4681516846282627957260273,4783336782584620000000000,4803399437148000000000000,0,0,0,0,4009999746040,0
1000000,2,0,0,13,10,0,10,30,172800,1,60,15141254196028914725609,44054155099625921253256,7600761275212730036280,33144886179075243180919,4681516846282627957260273,4783336782584620000000000,4801786537889000000000000,0,0,0,0,4009999746482,0
1000000,2,0,0,14,10,10,10,7,172800,1,60,15215955808029834934452,47956374822043545284360,5437950098803268732128,47003414229653566065511,4657434234098406482191780,4758840566901800000000000,4769571506867280000000000,0,0,0,0,4009999746604,0
1000000,2,0,0,15,10,10,20,7,172800,1,60,15194607284869957866916,44226278844831070408541,10221123796500000158062,40282651846191342422440,4657434234098406482191780,4758840566901800000000000,4767757667560242000000000,0,0,0,0,4009999746244,0
1000000,2,0,0,16,10,10,50,7,172800,1,60,15116565625713135886563,44226278844831070408541,24570644889590194435862,25855089093944326164287,4657434234098406482191780,4758840566901800000000000,4767757667560242000000000,0,0,0,0,4009999746243,0
1000000,2,0,0,17,10,10,10,7,172800,1,1,12559021781229963505330,58455081970308337225543,5437950098803268732128,51815383537474694643523,4763535761159130916376169,4758840566901800000000000,4772601076431114000000000,0,0,0,0,4009999746038,0
1000000,2,0,0,18,10,10,10,7,172800,1,3,12801367813779733637441,59123033399154721207438,5437950098803268732128,52435133560848464775634,4657434234098406482191780,4758840566901800000000000,4772891614710006000000000,0,0,0,0,4009999746038,0
1000000,2,0,0,19,10,10,10,7,172800,1,7,13016802282821109104817,60055001167431786634308,5437950098803268732128,53181119812903840243341,4657434234098406482191780,4758840566901800000000000,4773293036250642000000000,0,0,0,0,4009999746839,0
1000000,3,0,0,1,0,0,10,7,172800,1,60,9325839541829528329488,39747128406062691683242,7002816947949135736769,7598959644340044674902,5919917399854657395199613,6015603413303560000000000,6049733336351000000000000,0,0,27,28,4009999746908,0
1000000,3,0,0,2,50,0,10,7,172800,1,60,9325706713703601369858,39748086756464326804135,7004270482974332010756,7599186391169986910165,5919848596217870799029064,6015534679347520000000000,6049665454961000000000000,0,0,27,28,4009999745625,0
1000000,3,0,0,3,100,0,10,7,172800,1,60,9325573886843897361260,39749045154792951779047,7005723996376456165296,7599413148175192890142,5919779793042851939927210,6015465945852850000000000,6049597574062000000000000,0,0,27,28,4009999746713,0
1000000,3,0,0,4,10,0,10,7,0,1,60,9113580426333594161694,38926049151979411216359,7003107656686531098520,7355179652873640308992,5919903639079705215680717,6015589666464800000000000,6048930074810000000000000,0,0,27,28,4009999747736,0
1000000,3,0,0,5,10,0,10,7,43200,1,60,9157658212643837246085,39095153691172507596880,7003107656686531098520,7472159692383883393384,5919903639079705215680717,6015589666464800000000000,6049026275985000000000000,0,0,27,28,4009999747737,0
1000000,3,0,0,6,10,0,10,7,1209600,1,60,11027089019396129762637,46624981170678642889228,7003107656686531098520,11337701879636175909935,5919903639079705215680717,6015589666464800000000000,6054559993091000000000000,0,0,27,28,4009999747736,0
1000000,3,0,0,7,10,0,10,7,172800,3,60,9332492874183664195055,41348546360953591958277,7035059254454191081949,8618756855220118012676,6213642629379143379131320,6205787051520480000000000,6240472308428000000000000,0,0,31,32,4009999747116,0
1000000,3,0,0,8,10,0,10,7,172800,7,60,9321558743583605227221,35651574094993851420025,8546178878278579993767,4775107794646277551621,5997450083453566684050602,5991454972380110000000000,6022996956290000000000000,0,0,22,26,4009999746655,0
1000000,3,0,0,9,10,10,10,7,172800,1,60,8805176003196170871121,41486651861495491143967,5437950098803268732128,15052272656369902009700,4766541871280951869664585,4758840566901800000000000,4788641985605973000000000,0,0,0,0,4009999747517,0
1000000,3,0,0,10,10,0,10,1,172800,1,60,9329008936724165083398,41078547118968811594901,6514656335260811950571,8110908874433858937985,6021803529387651388943665,6014128458507580000000000,6049503254517000000000000,0,0,27,28,4009999747333,0
1000000,3,0,0,11,10,0,10,3,172800,1,60,9327032764304669744232,39747315797884660330352,6721717986782203222524,7881665418933281496159,5919903802046902575461524,6015589829279270000000000,6049719919060000000000000,0,0,27,28,4009999745809,0
1000000,3,0,0,12,10,0,10,14,172800,1,60,9323955439118635664334,39747823886470949529031,7509610184037832291605,7104236772856351560096,5919973308735398975531810,6015659262430110000000000,6049789787644000000000000,0,0,27,28,4009999747663,0
1000000,3,0,0,13,10,0,10,30,172800,1,60,9321249831425471618601,39841038929778709278893,8740912814672233225877,5983082758676351247732,5921419308583004976188175,6017096993419140000000000,6051309938647000000000000,0,0,28,29,4009999745718,0
1000000,3,0,0,14,10,10,10,7,172800,1,60,8805176003196170871121,41486651861495491143967,5437950098803268732128,15052272656369902009700,4766541871280951869664585,4758840566901800000000000,4788641985605973000000000,0,0,0,0,4009999747517,0
1000000,3,0,0,15,10,10,20,7,172800,1,60,8783994218912149306447,41486651861495491143967,10221123796500000158062,10247917174389149019092,4766541871280951869664585,4758840566901800000000000,4788641985605973000000000,0,0,0,0,4009999747517,0
1000000,3,0,0,16,10,10,50,7,172800,1,60,8767024018794282912410,41486651861495491143967,24570644889590194435862,6213195565238019301232,4766541871280951869664585,4758840566901800000000000,4754555160106419000000000,0,0,0,0,4294880068271860148809,6072521520032457294091
1000000,3,0,0,17,10,10,10,7,172800,1,1,6995924836369180990322,34268970597466748086600,5437950098803268732128,12661519762276419480365,4759818477831045390924344,4758840566901800000000000,4782844047192129000000000,0,0,0,0,838344895312507097888,0
1000000,3,0,0,18,10,10,10,7,172800,1,3,7048727579111966571294,34454121604253274975288,5437950098803268732128,12651522245412809065837,4760364340246253378681774,4758840566901800000000000,4783482929666133000000000,0,0,0,0,1229267984834111102388,0
1000000,3,0,0,19,10,10,10,7,172800,1,7,7354637851056265811047,36114342975369685614883,5437950098803268732128,13734734312648850395490,4761456289421615679398787,4758840566901800000000000,4784947945144173000000000,0,0,0,0,1811366188821853192288,0
1000000,4,0,0,1,0,0,10,7,172800,1,60,14977014194266312412000,71169298295251175602628,7734643494421560585296,30456360833585062101634,6456077698477152570967381,6529399509940990000000000,6572692652972000000000000,0,0,106,111,4009999747451,0
1000000,4,0,0,2,50,0,10,7,172800,1,60,14976015759059401644106,71167094671816078218363,7741181385056377831488,30456351525935453110960,6455569619218731195017953,6528892660481180000000000,6572184355524000000000000,0,0,106,110,4009999746768,0
1000000,4,0,0,3,100,0,10,7,172800,1,60,14975016772881531807936,71164889187921780499142,7747788344468893682051,30456351230896286124252,6455061202519242210080623,6528385474300980000000000,6571675720296000000000000,0,0,105,109,4009999746329,0
1000000,4,0,0,4,10,0,10,7,0,1,60,14395318782261332796154,68985951738365526958356,7735945582851354901860,28561394716768793681374,6455976109527859233862863,6529298166893920000000000,6571721574310000000000000,0,0,106,111,4009999747041,0
1000000,4,0,0,5,10,0,10,7,43200,1,60,14466674928570271710136,69299099355540753309141,7735945582851354901860,28819465540257732595355,6455976109527859233862863,6529298166893920000000000,6571848004673000000000000,0,0,106,111,4009999747040,0
1000000,4,0,0,6,10,0,10,7,1209600,1,60,18471914705252244517359,88037846757437315801724,7735945582851354901860,44083961128829024791667,6455976109527859233862863,6529298166893920000000000,6579327500470000000000000,0,0,106,111,4009999747040,0
1000000,4,0,0,7,10,0,10,7,172800,3,60,14976814551138384900607,71168857719111726013606,7735945582851354901860,30456358250398038060310,6455976109527859233862863,6529298166893920000000000,6572591020411000000000000,0,0,106,111,4009999747040,0
1000000,4,0,0,8,10,0,10,7,172800,7,60,14886424702425155106630,68974919510893697647866,8498380264830783332979,27587511339542740925180,6352534459725458354012669,6322716267805900000000000,6366791438594000000000000,0,0,101,110,4009999746166,0
1000000,4,0,0,9,10,10,10,7,172800,1,60,14865914538483614441157,69882413781419046693187,8489638359695640214837,35697356597569043124697,6342189472386787863253481,6315603020276690000000000,6352821623481714000000000,0,0,61,67,4009999745978,0
1000000,4,0,0,10,10,0,10,1,172800,1,60,14982603202205413718495,71168864547911989980632,6962603141733599356019,31235884063649416789853,6455978018097117525766440,6529300070542940000000000,6572592929148000000000000,0,0,106,111,4009999747351,0
1000000,4,0,0,11,10,0,10,3,172800,1,60,14980634259459537738706,71168862272220862872954,7220259614128024360010,30976127137135403285708,6455977382231058657094156,6529299436316140000000000,6572592293228000000000000,0,0,106,111,4009999747220,0
1000000,4,0,0,12,10,0,10,14,172800,1,60,14970496761272202995111,71168849741806084950125,8639594692199401397914,29545930128136706895250,6455973879425093323175201,6529295942540280000000000,6572588790109000000000000,0,0,106,111,4009999747404,0
1000000,4,0,0,13,10,0,10,30,172800,1,60,14957840416136305668557,71168831452412624704288,10710825763077506392587,27460985529742156877526,6455968767801509902146473,6529290844094350000000000,6572583678047000000000000,0,0,106,111,4009999747653,0
1000000,4,0,0,14,10,10,10,7,172800,1,60,14865914538483614441157,69882413781419046693187,8489638359695640214837,35697356597569043124697,6342189472386787863253481,6315603020276690000000000,6352821623481714000000000,0,0,61,67,4009999745978,0
1000000,4,0,0,15,10,10,20,7,172800,1,60,14830315607890370704453,69882344522983236429071,14838233730144024451711,29315648101890642169528,6342196634671736988428133,6315610172911200000000000,6352828750456605000000000,0,0,61,67,4009999746849,0
1000000,4,0,0,16,10,10,50,7,172800,1,60,14779652893812907640055,69882136754162656145784,33884106243615636400818,22797503338293569718346,6342218121489463088846983,6315631630777580000000000,6312162091387041000000000,0,0,61,67,4886181787826832061188,7727835263398806948747
1000000,4,0,0,17,10,10,10,7,172800,1,1,8401608848574973271874,40947697858524427174466,5437950098803268732128,23537670298717796504854,4760562440477855659484022,4830345302313720000000000,4849319500865460000000000,0,0,9,11,660058310263810383795,0
1000000,4,0,0,18,10,10,10,7,172800,1,3,8495140715870053214482,41672436607840117402097,5437950098803268732128,23430315860970536782269,4761523702347965471079847,4793215505139920000000000,4813435353589803000000000,0,0,9,11,933356534959184284959,0
