tvl,path,outage,discountBps,dimension,swapCostBps,loopCostBps,slippageBps,incentiveMode,exitLagSeconds,harvestEveryDays,halfExitDay,mainInterestWei,loopInterestWei,incentiveWei,recoveryWei,peakDebtWei,hollarSoldWei,hollarBoughtWei,floorMisses,liquidations,ethReturnBps,btcReturnBps,surplusPaidWei,residualSourceClaimWei,recoveryLiquidityWei
500000,1,0,10000,0,85,10,25,0,172800,1,60,0,24093362651195093804170,0,187500053010000000000,3505395700852563759605795,3913552206931690000000000,3926853878072265000000000,0,0,56,59,3050061990775882183422,2667565008530328694304,0
500000,1,1,0,0,85,10,25,0,172800,1,60,4469358086839789562982,23016675122303100104625,0,187500053010000000000,3503711954911413395163927,3795890201697950000000000,3807700011184293000000000,0,0,13,13,1545082459790880713643,2728986923491053095210,0
500000,1,1,5000,0,85,10,25,0,172800,1,60,2222036436627509892543,22919732974718247240608,0,187500053010000000000,3509684656737025721595895,3805203076488980000000000,3816322715688453000000000,0,0,27,30,2377526299845596761711,2810442330558468384087,0
500000,1,1,10000,0,85,10,25,0,172800,1,60,0,23125780987636292073440,0,187500053010000000000,3516539400373943531649171,3812764204783430000000000,3823194229419330000000000,0,0,49,55,2797380614359211616327,2971566491996230022509,0
500000,2,0,0,0,85,10,25,0,172800,1,60,7625514948373526071640,21146218633238466185248,0,24714676345594518188524,2328844665218345225205478,2379420437641310000000000,2383477491315330000000000,0,0,0,0,4000000000000,0,0
500000,2,0,5000,0,85,10,25,0,172800,1,60,3802703428473073883973,22288578920172547152131,0,21556691601388059785371,2328780966579947964931505,2379420437641310000000000,2383955018370270000000000,0,0,0,0,4000000000000,0,0
500000,2,0,10000,0,85,10,25,0,172800,1,60,0,22786923092891627271436,0,17967718539245549226507,2328717267942560704657534,2379420437641310000000000,2384239634237502000000000,0,0,0,0,3012548994700,0,0
500000,2,1,0,0,85,10,25,0,172800,1,60,8188718137364395446939,34606002816869122439412,0,33571163946737209019673,2328844665218345225205478,2379420437641310000000000,2388643864565535000000000,32,0,0,0,3014813332722,0,0
500000,2,1,5000,0,85,10,25,0,172800,1,60,4070435082652788243393,34629482620529842106471,0,29456746086073426604500,2328780966579947964931505,2379420437641310000000000,2388663473396076000000000,2,0,0,0,3011638123327,0,0
500000,2,1,10000,0,85,10,25,0,172800,1,60,0,34803007908728609541217,0,25498491623394865940044,2328717267942560704657534,2379420437641310000000000,2388724820857206000000000,0,0,0,0,3016865699481,0,0
500000,3,0,0,0,85,10,25,0,172800,1,60,4424895971133239929759,20825262733845232818958,0,10285484849960242810807,2384020180265450023567310,2379420437641310000000000,2394384927063228000000000,0,0,0,0,3005002636998,0,0
500000,3,0,5000,0,85,10,25,0,172800,1,60,2205107952577340296040,20704342329599696155140,0,8050125925030779586383,2383645477337854185952374,2379420437641310000000000,2394279579151593000000000,0,0,0,0,3010439041730,0,0
500000,3,0,10000,0,85,10,25,0,172800,1,60,0,20715963249770020383648,0,5838731750766057726521,2383271090080386888265387,2379420437641310000000000,2394297485932887000000000,0,0,0,0,3008057478511,0,0
500000,3,1,0,0,85,10,25,0,172800,1,60,4424895971133239929759,20825262733845232818958,0,10285484849960242810807,2384020180265450023567310,2379420437641310000000000,2394384927063228000000000,2,0,0,0,3005002636998,0,0
500000,3,1,5000,0,85,10,25,0,172800,1,60,2205107952577340296040,20704342329599696155140,0,8050125925030779586383,2383645477337854185952374,2379420437641310000000000,2394279579151593000000000,0,0,0,0,3010439041730,0,0
500000,3,1,10000,0,85,10,25,0,172800,1,60,0,20715963249770020383648,0,5838731750766057726521,2383271090080386888265387,2379420437641310000000000,2394297485932887000000000,0,0,0,0,3008057478511,0,0
500000,4,0,0,0,85,10,25,0,172800,1,60,7421584210332912599331,35174452558354049693405,0,18168096927765817111192,3322180770270402712279050,3306663004129980000000000,3331090671238665000000000,0,0,0,0,3011904254811,0,0
500000,4,0,5000,0,85,10,25,0,172800,1,60,3691071283862937666312,36463934592415008704571,0,15398333724162547382191,3248149006280866800687344,3413872527246960000000000,3438628907913108000000000,0,0,0,0,3012609457979,0,0
500000,4,0,10000,0,85,10,25,0,172800,1,60,0,37258618874304815324768,0,12303775009117211090248,3198740251749977534009709,3497037920252840000000000,3521997742721013000000000,0,0,0,0,5272457599432629385,0,0
500000,4,1,0,0,85,10,25,0,172800,1,60,7134262762652554419536,35605864837106390657151,0,18143269384562301605915,2902185349426201532216231,2880679055261690000000000,2905275613692510000000000,0,0,0,0,3016746927793,0,0
500000,4,1,5000,0,85,10,25,0,172800,1,60,3560377482178038932320,35866042482519021377433,0,15059257025435077190691,3002395540438224580692637,2982785679653420000000000,3007152553036248000000000,0,0,0,0,3006038002799,0,0
500000,4,1,10000,0,85,10,25,0,172800,1,60,0,36226247174398570338377,0,11549092664736340436654,3012538604101273093448101,3007436353805970000000000,3032123274191376000000000,0,0,0,0,10059439135810840424,0,0
50000000,0,0,0,0,85,10,25,0,172800,1,60,365977148281502366454447,1880660465461335055392652,0,18750000053010000000000,242684022158299852065721795,287862058902344930000000000,288958263474538476000000000,0,0,27,29,151507361747742115490397,185898820978239604338743,0
50000000,0,0,5000,0,85,10,25,0,172800,1,60,182733024883335008868302,1881260766516742913053860,0,18750000053010000000000,242577582232431184547561456,287861287320442770000000000,288926129718727209000000000,0,0,57,61,174283482278119696315526,191155486942345590226851,0
50000000,0,0,10000,0,85,10,25,0,172800,1,60,0,1881618239783742258946879,0,18750000053010000000000,242470837229274006182465210,287860827805938750000000000,288926027689808259000000000,0,0,92,98,180427208501689000000548,191155486957186581829246,0
50000000,0,1,0,0,85,10,25,0,172800,1,60,365913330689682737585390,1882230282751169044086572,0,18750000053010000000000,242643565521503591211204664,274579524236042980000000000,275649676114855428000000000,0,0,28,30,165313816833919936536697,193389492488440650014943,0
50000000,0,1,5000,0,85,10,25,0,172800,1,60,182713110129732020080407,1882851490170027155574572,0,18750000053010000000000,242519138494375974189400787,274578850282548170000000000,275617186499131290000000000,0,0,59,63,186822645280230276963100,198700313601111547530204,0
50000000,0,1,10000,0,85,10,25,0,172800,1,60,0,1883209340042255706178848,0,18750000053010000000000,242505588344064855643465184,274578485122480640000000000,275617179203703021000000000,0,0,93,99,196437781080221000000548,198700313610848533319970,0
50000000,1,0,0,0,85,10,25,0,172800,1,60,465087551169244196071906,2394951053189442549060020,0,18750000053010000000000,358020493968199946924518979,391785811044548960000000000,393087784802664267000000000,0,0,14,15,167935383443898994251478,266688278819445211320370,0
50000000,1,0,5000,0,85,10,25,0,172800,1,60,231484000812292979308855,2382254221643325925727654,0,18750000053010000000000,349553854349493523886202996,390604121220747670000000000,391884813297446166000000000,0,0,31,34,251437380115455764181558,267821815940714723057200,0
50000000,1,0,10000,0,85,10,25,0,172800,1,60,0,2408648148396936574191037,0,18750000053010000000000,350537172755019606107401308,391351616751136180000000000,392681099453337036000000000,0,0,56,59,305000088398482584378162,266762667046383355182983,0
50000000,1,1,0,0,85,10,25,0,172800,1,60,446935311020631938437046,2300732470635332233713496,0,18750000053010000000000,350368995438259148622156834,379587194411728540000000000,380767236204168243000000000,0,0,13,13,154294063156308834798468,272903553506294253363750,0
50000000,1,1,5000,0,85,10,25,0,172800,1,60,222203356539905634605639,2291136153270015740897861,0,18750000053010000000000,350966488872451062111177066,380518670361121570000000000,381629793764176254000000000,0,0,27,30,237560194314639083568737,281049262349525776380116,0
50000000,1,1,10000,0,85,10,25,0,172800,1,60,0,2311869938367138127904396,0,18750000053010000000000,351652368147729704679539175,381275431683749390000000000,382317726136937499000000000,0,0,49,55,279724711448550146318240,297162176739532874466172,0
50000000,2,0,0,0,85,10,25,0,172800,1,60,762555318560443397449321,2129964175232177988656026,0,2472345722111941392055184,237676033099187162152132765,237519830003719020000000000,237940003771084962000000000,0,0,0,0,4000000000000,0,0
50000000,2,0,5000,0,85,10,25,0,172800,1,60,380258498129958773194009,2232803141642681566349935,0,2151941695049457531769620,237663290231840932311029368,237519830003719020000000000,237980949940354536000000000,0,0,0,0,4000000000000,0,0
50000000,2,0,10000,0,85,10,25,0,172800,1,60,0,2289909054160371043934217,0,1794913575169212246030242,237650549458697253935867051,237519830003719020000000000,238014825470250201000000000,0,0,0,0,3009246027891,0,0
50000000,2,1,0,0,85,10,25,0,172800,1,60,818794779738822380912542,3437121567106732458629131,0,3340299719292160287687947,237676033099187162152132765,237519830003719020000000000,238435446506715657000000000,32,0,0,0,3009906773039,0,0
50000000,2,1,5000,0,85,10,25,0,172800,1,60,407026766231260143538229,3479439870762852246503556,0,2955903850094555759897877,237663290231840932311029368,237519830003719020000000000,238450392658242018000000000,2,0,0,0,3004616357276,0,0
50000000,2,1,10000,0,85,10,25,0,172800,1,60,0,3485920925162892049805767,0,2551966238481840742051560,237650549458697253935867051,237519830003719020000000000,238453784552694276000000000,0,0,0,0,3009742049194,0,0
50000000,3,0,0,0,85,10,25,0,172800,1,60,442555226943025740483969,2109167069928064007813778,0,1035472048698244240632738,238135493126985809530760689,237519830003719020000000000,239036080066520058000000000,0,0,0,0,3010500146283,0,0
50000000,3,0,5000,0,85,10,25,0,172800,1,60,220579490046651919898782,2120057189592838744577398,0,818170036810225044000741,238085243017987106436056661,237519830003719020000000000,239042296457784180000000000,0,0,0,0,3006124099492,0,0
50000000,3,0,10000,0,85,10,25,0,172800,1,60,0,2116764017409359433563915,0,596639341575965540952186,238035051214169728630643565,237519830003719020000000000,239039954493704568000000000,0,0,0,0,3015540949704,0,0
50000000,3,1,0,0,85,10,25,0,172800,1,60,442555226943025740483969,2109167069928064007813778,0,1035472048698244240632738,238135493126985809530760689,237519830003719020000000000,239036080066520058000000000,2,0,0,0,3010500146283,0,0
50000000,3,1,5000,0,85,10,25,0,172800,1,60,220579490046651919898782,2120057189592838744577398,0,818170036810225044000741,238085243017987106436056661,237519830003719020000000000,239042296457784180000000000,0,0,0,0,3006124099492,0,0
50000000,3,1,10000,0,85,10,25,0,172800,1,60,0,2116764017409359433563915,0,596639341575965540952186,238035051214169728630643565,237519830003719020000000000,239039954493704568000000000,0,0,0,0,3015540949704,0,0
50000000,4,0,0,0,85,10,25,0,172800,1,60,741757855738314754582939,3484801678137325301398343,0,1795714404110271330055847,332215812206282264634876796,330664938984320870000000000,333095783858687241000000000,0,0,0,0,3012575470310,0,0
50000000,4,0,5000,0,85,10,25,0,172800,1,60,369107981850393284220803,3645601599898217556004203,0,1540204980572023458580954,324812917971233772211220257,341385928500811360000000000,343860432808706847000000000,0,0,0,0,3006174357588,0,0
50000000,4,0,10000,0,85,10,25,0,172800,1,60,0,3725789566024247544316059,0,1231018297267153324161959,319872295568508075836183372,349672970289381230000000000,352168259753281185000000000,0,0,0,0,518487589484583744314,0,0
50000000,4,1,0,0,85,10,25,0,172800,1,60,713427647780432687460051,3559552015202162134121107,0,1814689004086559155680627,290214847133407390711131747,288065155595846860000000000,290523445958199582000000000,0,0,0,0,3010468217998,0,0
50000000,4,1,5000,0,85,10,25,0,172800,1,60,356038570184099372558184,3585806748759461056493739,0,1506294372247951172989565,300237581472923597736455824,298277388577355600000000000,300712939237938870000000000,0,0,0,0,3003800428829,0,0
50000000,4,1,10000,0,85,10,25,0,172800,1,60,0,3621926849074179795623925,0,1155220812423296781709660,301252143429264567384572973,300742489960040330000000000,303210196205918166000000000,0,0,0,0,1000498325248389760314,0,0
100000,0,0,0,1,0,10,25,0,172800,1,60,731940867311919035315,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,28,30,307767271965561348735,371747164756596833204,0
100000,0,0,0,2,50,10,25,0,172800,1,60,731948062217660052703,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,27,29,305232513924379792362,371747164756596833204,0
100000,0,0,0,3,100,10,25,0,172800,1,60,731955229767395154195,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,27,28,302709407078061409469,371747164756596833204,0
100000,0,0,0,4,85,10,25,0,0,1,60,713256500181008000570,3668631778841461392627,0,37500053010000000000,485372751075000117468625,576683373173400000000000,578758316963382000000000,0,0,21,23,309339711433961533849,373038406454957422309,0
100000,0,0,0,5,85,10,25,0,43200,1,60,715593578445537372618,3680538610856028021332,0,37500053010000000000,485372751075000117468625,576683373173400000000000,578726126379189000000000,0,0,21,23,307368081047091013466,381779731637318766352,0
100000,0,0,0,6,85,10,25,0,1209600,1,60,844236024387369971086,4332269506734373710302,0,37500053010000000000,485372751075000117468625,552015847171510000000000,553974985314171000000000,0,0,51,54,238149340312387185935,541434993459596911180,0
100000,0,0,0,7,85,10,25,0,172800,3,60,731980004369869052727,3766693398575555478357,0,37500053010000000000,485575197031747493757000,563040898917500000000000,565270431542190000000000,0,0,27,29,329238460329327521187,371748877610460389606,0
100000,0,0,0,8,85,10,25,0,172800,7,60,732242327245076336039,3779921490515889138464,0,37500053010000000000,485777735589056349627553,509726016575180000000000,511594023766104000000000,0,0,29,31,343674692135904397802,456642981675115577580,0
100000,0,0,0,9,85,10,25,0,172800,1,60,731953082370707617667,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,27,29,303465116391011468929,371747164756596833204,0
100000,0,0,0,10,85,10,10,0,172800,1,60,730925091777751217020,3714646267521092933218,0,50509062920011727217,481543813799053499568877,642777289830140000000000,646343329267413000000000,0,0,71,76,583847459364558102,23646456738924135936,0
100000,0,0,0,11,85,10,25,0,172800,1,60,731953082370707617667,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,27,29,303465116391011468929,371747164756596833204,0
100000,0,0,0,12,85,10,50,0,172800,1,60,734503594456804079260,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,377310727915979720917,778833443996555021480,0
100000,0,0,0,13,85,10,100,0,172800,1,60,734744614337272563291,3813481037331244140182,0,37500053010000000000,488188359345212608933928,489349845878040000000000,489855760002891000000000,0,0,0,0,377997338453199771316,851885861515563888759,0
100000,0,0,0,14,85,10,25,1,172800,1,60,730952071370168036658,3763106150745274666489,280872565786222306701,37500053010000000000,485091336073060717173284,575722377260200000000000,577916569043892000000000,0,0,50,53,346777356717754199626,371747164756596833204,0
100000,0,0,0,15,85,10,25,2,172800,1,60,729662999243305982829,3763106150745274666489,500000000000000000000,37500053010000000000,484871785448201253019230,575722377260200000000000,577269479805867000000000,0,0,50,54,460153357395716977366,478231974806596833204,0
100000,0,0,0,16,85,10,25,3,172800,1,60,731131974857762869526,3745678412902112150103,500000000000000000000,37500053010000000000,485314338779934250472199,624122101548090000000000,625830454978110000000000,0,0,56,60,373675953279463147005,371748694699705403234,0
100000,0,0,0,17,85,10,25,0,172800,1,1,459202351916009595050,2303060539914633892393,0,245624866097175879969,476056521698650608968856,546263967672160000000000,546377992016067000000000,0,0,2,2,4813721967606510583,386723960810210742713,0
100000,0,0,0,18,85,10,25,0,172800,1,3,468127338321203561307,2374254991030585025378,0,217973408410127130358,476171347947128784011844,541291323101690000000000,541455691097214000000000,0,0,3,4,5882451044067455286,398541170221861841621,0
100000,0,0,0,19,85,10,25,0,172800,1,7,486171663347563701889,2465646103112387856757,0,162660995909053575570,476401083542085172645858,542548144994720000000000,542877244262073000000000,0,0,3,3,5882459367334136592,398541143142164404807,0
100000,1,0,0,1,0,10,25,0,172800,1,60,930165332520510852570,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,15,16,338872696938159882454,533307036635795805649,0
100000,1,0,0,2,50,10,25,0,172800,1,60,930169932880071518008,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,15,15,337368793448894835563,533307036635795805649,0
100000,1,0,0,3,100,10,25,0,172800,1,60,930174535774559161881,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,14,15,335870873009441988815,533307036635795805649,0
100000,1,0,0,4,85,10,25,0,0,1,60,902612829635098182621,4651352267982898255929,0,37500053010000000000,716045898532794108781589,784978574135920000000000,787404571840395000000000,0,0,9,10,344432003263654850574,535763855680734332487,0
100000,1,0,0,5,85,10,25,0,43200,1,60,906060316090078234161,4668916350429452259022,0,37500053010000000000,716045898532794108781589,784978574135920000000000,787447891760112000000000,0,0,9,10,356275529755061673796,533815588986435549015,0
100000,1,0,0,6,85,10,25,0,1209600,1,60,1096161226985683850397,5637213914324293631508,0,37500053010000000000,716045898532794108781589,748752689873730000000000,751068222484473000000000,0,0,35,38,248287362808400184071,775237390806446754149,0
100000,1,0,0,7,85,10,25,0,172800,3,60,931551515908833829819,4810289983363352000732,0,37500053010000000000,716617066773055755204810,781799844095440000000000,784489946705073000000000,0,0,14,14,362816473695979334272,533306358987899723936,0
100000,1,0,0,8,85,10,25,0,172800,7,60,931773051036813925526,4816926004518568325798,0,37500053010000000000,716817159042238574740620,741586894300620000000000,743759859052584000000000,0,0,14,14,339819864952756302598,652660540945643527383,0
100000,1,0,0,9,85,10,25,0,172800,1,60,930173156105477487686,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,14,15,336319621857037972613,533307036635795805649,0
100000,1,0,0,10,85,10,10,0,172800,1,60,929985475068092941434,4724565818780520613570,0,56694921467399123385,692344605366044367442908,849968732095460000000000,854570782790001000000000,0,0,54,57,13525022798358815272,22095928157681922549,0
100000,1,0,0,11,85,10,25,0,172800,1,60,930173156105477487686,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,14,15,336319621857037972613,533307036635795805649,0
100000,1,0,0,12,85,10,50,0,172800,1,60,932993118197069882871,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,325130794582346605873,998670001960456994741,0
100000,1,0,0,13,85,10,100,0,172800,1,60,933025118205571902798,4825461147704624126005,0,37500053010000000000,716817159042238574740620,719389654182970000000000,720256538673810000000000,0,0,0,0,337053007058967993722,1007652710982682550137,0
100000,1,0,0,14,85,10,25,1,172800,1,60,928396524593102931477,4787500690477391721485,301203482559197682186,37500053010000000000,710680452135386082338661,778920516836130000000000,781562757619278000000000,0,0,23,26,493716128181282415906,529652706964312170895,0
100000,1,0,0,15,85,10,25,2,172800,1,60,928217270945428295290,4792512985380506269482,500000000000000000000,37500053010000000000,711713613497056366554606,780306629112680000000000,782361820103931000000000,0,0,23,26,596454073617812377742,627361462290953069535,0
100000,1,0,0,16,85,10,25,3,172800,1,60,929583843702386245779,4767373901069113596332,500000000000000000000,37500053010000000000,697591038910681753096967,824507483240550000000000,826589738176668000000000,0,0,25,26,537372885131314178576,539331388603246609900,0
100000,1,0,0,17,85,10,25,0,172800,1,1,459202351916009595559,2303060539914633892393,0,245624866097175879969,476056521698650608968856,546263967672160000000000,546377992016067000000000,0,0,1,1,4813721967606473459,386723960810210742713,0
100000,1,0,0,18,85,10,25,0,172800,1,3,468127338321203562363,2374254991030585025378,0,217973408410127130358,476171347947128784011844,541291323101690000000000,541455691097214000000000,0,0,2,2,5882451044067476233,398541170221861841621,0
100000,1,0,0,19,85,10,25,0,172800,1,7,486171663347563702908,2465646103112387856757,0,162660995909053575570,476401083542085172645858,542548144994720000000000,542877244262073000000000,0,0,1,2,5882459367334175600,398541143142164404807,0
100000,2,0,0,1,0,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,2,50,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,3,100,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,4,85,10,25,0,0,1,60,1494753011438677927685,4229088493741830832716,0,4913324821232686735683,465769174493485957260273,475884334240620000000000,476694843813171000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,5,85,10,25,0,43200,1,60,1498930389219351539080,4229089125588468946588,0,4917466703963366609509,465769174493485957260273,475884334240620000000000,476694879939009000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,6,85,10,25,0,1209600,1,60,1707396913345644214988,4230191742096545308132,0,5120802711480746781198,465769174493485957260273,475884334240620000000000,476701113115593000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,7,85,10,25,0,172800,3,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,8,85,10,25,0,172800,7,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,9,85,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,10,85,10,10,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,11,85,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,12,85,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,13,85,10,100,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,14,85,10,25,1,172800,1,60,1524672025619220850804,4227354100859399181606,72398493000782117587,4869062677476396559676,465769174493485957260273,475884334240620000000000,476694892471464000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,15,85,10,25,2,172800,1,60,1523461411529084891010,4311753945579385657432,500000000000000000000,4487335121587814810944,465769174493485957260273,475884334240620000000000,476732206211373000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,16,85,10,25,3,172800,1,60,1522586402492561310191,4199495889185473137016,500000000000000000000,4423386540281488548889,465769174493485957260273,475884334240620000000000,476683026359454000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,17,85,10,25,0,172800,1,1,1271270680634220854339,5845510730044702652657,0,5740703657563220561271,476353853940191480145777,475884334240620000000000,477260154138969000000000,0,0,0,0,3009998464120,0,0
100000,2,0,0,18,85,10,25,0,172800,1,3,1295360125975486033796,5912306417973810654568,0,5802533866837485740728,465769174493485957260273,475884334240620000000000,477289201138893000000000,0,0,0,0,3009998464120,0,0
100000,2,0,0,19,85,10,25,0,172800,1,7,1314493129091673650427,6009833861426680068876,0,5877410157373364374119,465769174493485957260273,475884334240620000000000,477330992764434000000000,0,0,0,0,3017689486759,0,0
100000,3,0,0,1,0,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,2,50,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,3,100,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,4,85,10,25,0,0,1,60,863358199009990152859,4070031274724109296677,0,2027895692411833394777,476804283241566968367559,475884334240620000000000,478789644143943000000000,0,0,0,0,3008842012935,0,0
100000,3,0,0,5,85,10,25,0,43200,1,60,867879054473816358507,4090001931257923043891,0,2041326826207659600425,476804283241566968367559,475884334240620000000000,478800702939078000000000,0,0,0,0,3008842012936,0,0
100000,3,0,0,6,85,10,25,0,1209600,1,60,1059117859226554740310,4936370862865807965244,0,2482685038971397982228,476804283241566968367559,475884334240620000000000,479396956076091000000000,0,0,0,0,3008842012936,0,0
100000,3,0,0,7,85,10,25,0,172800,3,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,8,85,10,25,0,172800,7,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,9,85,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,10,85,10,10,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,11,85,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,12,85,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,13,85,10,100,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,14,85,10,25,1,172800,1,60,884340872698587840638,4165054704295116209868,49835762291447340891,2006623407425983741665,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,15,85,10,25,2,172800,1,60,878570142104322697702,4165054704295116209868,500000000000000000000,1550688439123165939620,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,16,85,10,25,3,172800,1,60,883498440003029390535,4164718058780439411402,500000000000000000000,1551692819939872632453,476804283241566968367559,475884334240620000000000,478880668610361000000000,0,0,0,0,3018841988937,0,0
100000,3,0,0,17,85,10,25,0,172800,1,1,706742255681282009694,3426898748960895859134,0,1733262481246281716626,475982125390579357737251,475884334240620000000000,478284427320489000000000,0,0,0,0,3009998464120,0,0
100000,3,0,0,18,85,10,25,0,172800,1,3,711326202152738779678,3445413861409862542521,0,1692474052138738486610,476047330653425012258570,475884334240620000000000,478348309761102000000000,0,0,0,0,3009998464121,0,0
100000,3,0,0,19,85,10,25,0,172800,1,7,741018953523307268866,3611436110831548717224,0,1741687250971306975798,476177767979961745701793,475884334240620000000000,478494818555652000000000,0,0,0,0,3009998464121,0,0
100000,4,0,0,1,0,10,25,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0,0
100000,4,0,0,2,50,10,25,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0,0
100000,4,0,0,3,100,10,25,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0,0
100000,4,0,0,4,85,10,25,0,0,1,60,1425937338624122326857,6765335696443478758689,0,3414707725404945331073,664436474905737986533722,661332920197630000000000,666109214263746000000000,0,0,0,0,3008821709011,0,0
