tvl,path,outage,discountBps,dimension,swapCostBps,loopCostBps,slippageBps,incentiveMode,exitLagSeconds,harvestEveryDays,halfExitDay,mainInterestWei,loopInterestWei,incentiveWei,recoveryWei,peakDebtWei,hollarSoldWei,hollarBoughtWei,floorMisses,liquidations,ethReturnBps,btcReturnBps,surplusPaidWei,residualSourceClaimWei,recoveryLiquidityWei
500000,0,0,0,0,85,10,50,0,172800,1,60,3672515739651908895869,19049071791520795970064,0,187500053010000000000,2440940538906978059451651,2588291985719010000000000,2591718559801326000000000,0,0,0,0,1886355281430766018066,3894370697373440101851,0
500000,0,0,5000,0,85,10,50,0,172800,1,60,1831745180769373742592,19053566017897443599222,0,187500053010000000000,2439494949377546167480429,2588292703512900000000000,2584991419600401000000000,0,0,0,0,2629076831506207442023,5001237779323555289940,0
500000,0,0,10000,0,85,10,50,0,172800,1,60,0,19056130822700665470412,0,187500053010000000000,2438049960508787539244881,2588293114524020000000000,2584994990351076000000000,0,0,20,21,3422235680145999760572,5001239718422259828306,0
500000,0,1,0,0,85,10,50,0,172800,1,60,3672535186150206229899,19007745139830215105412,0,187500053010000000000,2440839192447387579186685,2588285688583410000000000,2591661362626755000000000,0,0,0,0,1867335485519082083692,3894344847817924378347,0
500000,0,1,5000,0,85,10,50,0,172800,1,60,1831754863777744005897,19012394620399422414734,0,187500053010000000000,2439393983892918966411264,2588286430435800000000000,2584934471311695000000000,0,0,0,0,2610143445151288019858,5001206798496257600048,0
500000,0,1,10000,0,85,10,50,0,172800,1,60,0,19014961049503949177377,0,187500053010000000000,2437948999004050452237576,2588286841666420000000000,2584938044282148000000000,0,0,20,21,3412565640067999760572,5001208738368912565984,0
500000,1,0,0,0,85,10,50,0,172800,1,60,4664962843272974760194,24123428297670118865435,0,187500053010000000000,3584084069043823404395584,3634721314043770000000000,3638924651385396000000000,0,0,0,0,1625377046755039691653,4993633164396120883713,0
500000,1,0,5000,0,85,10,50,0,172800,1,60,2320846440224754270929,24044419822383336151099,0,187500053010000000000,3501021909761942802942586,3584184147735210000000000,3580834862228490000000000,0,0,0,0,2779289248728897267366,6220675775884850192188,0
500000,1,0,10000,0,85,10,50,0,172800,1,60,0,24276057446521747169529,0,187500053010000000000,3579694754924962919591598,3638354290279270000000000,3629034074494764000000000,0,0,3,3,3839200492468999763420,7262918511298268290028,0
500000,1,1,0,0,85,10,50,0,172800,1,60,4474852891321251157298,23075850349917800186225,0,187500053010000000000,3504013351140065003417408,3546181846756390000000000,3550949884872738000000000,0,0,0,0,1547036648278694520043,4661954959572063292213,0
500000,1,1,5000,0,85,10,50,0,172800,1,60,2223024739701733971197,22977531993492401961869,0,187500053010000000000,3510022550783212244331619,3554126503181200000000000,3550633312212288000000000,0,0,0,0,2379997958418363354506,6002269995173176293790,0
500000,1,1,10000,0,85,10,50,0,172800,1,60,0,23188106469925158545329,0,187500053010000000000,3517184371682038257082788,3562926690262100000000000,3552685970212575000000000,0,0,3,3,3272140102344999763547,7163965966398754732147,0
500000,2,0,0,0,85,10,50,0,172800,1,60,7625514948373526071640,21146218633238466185248,0,24714676345594518188524,2328844665218345225205478,2379420437641310000000000,2383477491315330000000000,0,0,0,0,4000000000000,0,0
500000,2,0,5000,0,85,10,50,0,172800,1,60,3802703428473073883973,22288578920172547152131,0,21556691601388059785371,2328780966579947964931505,2379420437641310000000000,2383955018370270000000000,0,0,0,0,4000000000000,0,0
500000,2,0,10000,0,85,10,50,0,172800,1,60,0,22786923092891627271436,0,17967718539245549226507,2328717267942560704657534,2379420437641310000000000,2384239634237502000000000,0,0,0,0,3012548994700,0,0
500000,2,1,0,0,85,10,50,0,172800,1,60,8188718137364395446939,34606002816869122439412,0,33571163946737209019673,2328844665218345225205478,2379420437641310000000000,2388643864565535000000000,32,0,0,0,3014813332722,0,0
500000,2,1,5000,0,85,10,50,0,172800,1,60,4070435082652788243393,34629482620529842106471,0,29456746086073426604500,2328780966579947964931505,2379420437641310000000000,2388663473396076000000000,2,0,0,0,3011638123327,0,0
500000,2,1,10000,0,85,10,50,0,172800,1,60,0,34803007908728609541217,0,25498491623394865940044,2328717267942560704657534,2379420437641310000000000,2388724820857206000000000,0,0,0,0,3016865699481,0,0
500000,3,0,0,0,85,10,50,0,172800,1,60,4424895971133239929759,20825262733845232818958,0,10285484849960242810807,2384020180265450023567310,2379420437641310000000000,2394384927063228000000000,0,0,0,0,3005002636998,0,0
500000,3,0,5000,0,85,10,50,0,172800,1,60,2205107952577340296040,20704342329599696155140,0,8050125925030779586383,2383645477337854185952374,2379420437641310000000000,2394279579151593000000000,0,0,0,0,3010439041730,0,0
500000,3,0,10000,0,85,10,50,0,172800,1,60,0,20715963249770020383648,0,5838731750766057726521,2383271090080386888265387,2379420437641310000000000,2394297485932887000000000,0,0,0,0,3008057478511,0,0
500000,3,1,0,0,85,10,50,0,172800,1,60,4424895971133239929759,20825262733845232818958,0,10285484849960242810807,2384020180265450023567310,2379420437641310000000000,2394384927063228000000000,2,0,0,0,3005002636998,0,0
500000,3,1,5000,0,85,10,50,0,172800,1,60,2205107952577340296040,20704342329599696155140,0,8050125925030779586383,2383645477337854185952374,2379420437641310000000000,2394279579151593000000000,0,0,0,0,3010439041730,0,0
500000,3,1,10000,0,85,10,50,0,172800,1,60,0,20715963249770020383648,0,5838731750766057726521,2383271090080386888265387,2379420437641310000000000,2394297485932887000000000,0,0,0,0,3008057478511,0,0
500000,4,0,0,0,85,10,50,0,172800,1,60,7421584210332912599331,35174452558354049693405,0,18168096927765817111192,3322180770270402712279050,3306663004129980000000000,3331090671238665000000000,0,0,0,0,3011904254811,0,0
500000,4,0,5000,0,85,10,50,0,172800,1,60,3691071283862937666312,36463934592415008704571,0,15398333724162547382191,3248149006280866800687344,3413872527246960000000000,3438628907913108000000000,0,0,0,0,3012609457979,0,0
500000,4,0,10000,0,85,10,50,0,172800,1,60,0,37258618874304815324768,0,12303775009117211090248,3198740251749977534009709,3497037920252840000000000,3521997742721013000000000,0,0,0,0,5272457599432629385,0,0
500000,4,1,0,0,85,10,50,0,172800,1,60,7134262762652554419536,35605864837106390657151,0,18143269384562301605915,2902185349426201532216231,2880679055261690000000000,2905275613692510000000000,0,0,0,0,3016746927793,0,0
500000,4,1,5000,0,85,10,50,0,172800,1,60,3560377482178038932320,35866042482519021377433,0,15059257025435077190691,3002395540438224580692637,2982785679653420000000000,3007152553036248000000000,0,0,0,0,3006038002799,0,0
500000,4,1,10000,0,85,10,50,0,172800,1,60,0,36226247174398570338377,0,11549092664736340436654,3012538604101273093448101,3007436353805970000000000,3032123274191376000000000,0,0,0,0,10059439135810840424,0,0
50000000,0,0,0,0,85,10,50,0,172800,1,60,367251943421322158172871,1904009713221438876205001,0,18750000053010000000000,244091811296026728698373828,258829003603931930000000000,259170555043258713000000000,0,0,0,0,188215351741408831986268,389441541253391024048981,0
50000000,0,0,5000,0,85,10,50,0,172800,1,60,183174666198661394089373,1904614025391990578783610,0,18750000053010000000000,243947633688998331376360729,258829100143970960000000000,258498057495442248000000000,0,0,0,0,262559410536019634980598,500128223830478269045723,0
50000000,0,0,10000,0,85,10,50,0,172800,1,60,0,1904973888297633379408178,0,18750000053010000000000,243803389448349347969625702,258829157816574580000000000,258498558506500677000000000,0,0,20,21,342067636692377000000548,500128495912295009007558,0
50000000,0,1,0,0,85,10,50,0,172800,1,60,367253890530010979551779,1899871876971524812215764,0,18750000053010000000000,244081663839207441754760917,258828373036064630000000000,259164828089635023000000000,0,0,0,0,186310967175659514299570,389438953055596116392192,0
50000000,0,1,5000,0,85,10,50,0,172800,1,60,183175634519660944869831,1900496848898972638102783,0,18750000053010000000000,243937536925617187000600959,258828472767034440000000000,258492362540288058000000000,0,0,0,0,260666030934836166448949,500125125604052999625411,0
50000000,0,1,10000,0,85,10,50,0,172800,1,60,0,1900856938281533526942882,0,18750000053010000000000,243793293240698962119339381,258828530475009330000000000,258492863865440079000000000,0,0,20,21,341100626819689000000548,500125397869745669834481,0
50000000,1,0,0,0,85,10,50,0,172800,1,60,466496352357396889265019,2411431359467737638219526,0,18750000053010000000000,358406122088491740451307947,363470651833920970000000000,363890309768993673000000000,0,0,0,0,162181785786079738554760,499298571974629236846100,0
50000000,1,0,5000,0,85,10,50,0,172800,1,60,232084690608797793684843,2403646555902063576152651,0,18750000053010000000000,350100191842292536047607373,358417796157317250000000000,358082066359372761000000000,0,0,0,0,277583545178082237050293,622044783538064291179306,0
50000000,1,0,10000,0,85,10,50,0,172800,1,60,0,2426913652370055680031209,0,18750000053010000000000,357967731013657503362429828,363834288930627210000000000,362901869323603938000000000,0,0,3,3,383817218086453000003456,726226303287065014949010,0
50000000,1,1,0,0,85,10,50,0,172800,1,60,447485338232312625054545,2306649090412130731531485,0,18750000053010000000000,350398991007674533242433086,354616681139844860000000000,355092761826552411000000000,0,0,0,0,154334262440246078912696,466132994866574403763721,0
50000000,1,1,5000,0,85,10,50,0,172800,1,60,222302492510305358501581,2296915193830054094188544,0,18750000053010000000000,351000149207144619630422687,355411301636039600000000000,355061417010392763000000000,0,0,0,0,237681156320699946284395,600158945781023805066608,0
50000000,1,1,10000,0,85,10,50,0,172800,1,60,0,2318099925563918741772823,0,18750000053010000000000,351716645440751061682566227,356291513367782220000000000,355267018069965324000000000,0,0,3,3,327106697477004000003523,716331152510408498730936,0
50000000,2,0,0,0,85,10,50,0,172800,1,60,762555318560443397449321,2129964175232177988656026,0,2472345722111941392055184,237676033099187162152132765,237519830003719020000000000,237940003771084962000000000,0,0,0,0,4000000000000,0,0
50000000,2,0,5000,0,85,10,50,0,172800,1,60,380258498129958773194009,2232803141642681566349935,0,2151941695049457531769620,237663290231840932311029368,237519830003719020000000000,237980949940354536000000000,0,0,0,0,4000000000000,0,0
50000000,2,0,10000,0,85,10,50,0,172800,1,60,0,2289909054160371043934217,0,1794913575169212246030242,237650549458697253935867051,237519830003719020000000000,238014825470250201000000000,0,0,0,0,3009246027891,0,0
50000000,2,1,0,0,85,10,50,0,172800,1,60,818794779738822380912542,3437121567106732458629131,0,3340299719292160287687947,237676033099187162152132765,237519830003719020000000000,238435446506715657000000000,32,0,0,0,3009906773039,0,0
50000000,2,1,5000,0,85,10,50,0,172800,1,60,407026766231260143538229,3479439870762852246503556,0,2955903850094555759897877,237663290231840932311029368,237519830003719020000000000,238450392658242018000000000,2,0,0,0,3004616357276,0,0
50000000,2,1,10000,0,85,10,50,0,172800,1,60,0,3485920925162892049805767,0,2551966238481840742051560,237650549458697253935867051,237519830003719020000000000,238453784552694276000000000,0,0,0,0,3009742049194,0,0
50000000,3,0,0,0,85,10,50,0,172800,1,60,442555226943025740483969,2109167069928064007813778,0,1035472048698244240632738,238135493126985809530760689,237519830003719020000000000,239036080066520058000000000,0,0,0,0,3010500146283,0,0
50000000,3,0,5000,0,85,10,50,0,172800,1,60,220579490046651919898782,2120057189592838744577398,0,818170036810225044000741,238085243017987106436056661,237519830003719020000000000,239042296457784180000000000,0,0,0,0,3006124099492,0,0
50000000,3,0,10000,0,85,10,50,0,172800,1,60,0,2116764017409359433563915,0,596639341575965540952186,238035051214169728630643565,237519830003719020000000000,239039954493704568000000000,0,0,0,0,3015540949704,0,0
50000000,3,1,0,0,85,10,50,0,172800,1,60,442555226943025740483969,2109167069928064007813778,0,1035472048698244240632738,238135493126985809530760689,237519830003719020000000000,239036080066520058000000000,2,0,0,0,3010500146283,0,0
50000000,3,1,5000,0,85,10,50,0,172800,1,60,220579490046651919898782,2120057189592838744577398,0,818170036810225044000741,238085243017987106436056661,237519830003719020000000000,239042296457784180000000000,0,0,0,0,3006124099492,0,0
50000000,3,1,10000,0,85,10,50,0,172800,1,60,0,2116764017409359433563915,0,596639341575965540952186,238035051214169728630643565,237519830003719020000000000,239039954493704568000000000,0,0,0,0,3015540949704,0,0
50000000,4,0,0,0,85,10,50,0,172800,1,60,741757855738314754582939,3484801678137325301398343,0,1795714404110271330055847,332215812206282264634876796,330664938984320870000000000,333095783858687241000000000,0,0,0,0,3012575470310,0,0
50000000,4,0,5000,0,85,10,50,0,172800,1,60,369107981850393284220803,3645601599898217556004203,0,1540204980572023458580954,324812917971233772211220257,341385928500811360000000000,343860432808706847000000000,0,0,0,0,3006174357588,0,0
50000000,4,0,10000,0,85,10,50,0,172800,1,60,0,3725789566024247544316059,0,1231018297267153324161959,319872295568508075836183372,349672970289381230000000000,352168259753281185000000000,0,0,0,0,518487589484583744314,0,0
50000000,4,1,0,0,85,10,50,0,172800,1,60,713427647780432687460051,3559552015202162134121107,0,1814689004086559155680627,290214847133407390711131747,288065155595846860000000000,290523445958199582000000000,0,0,0,0,3010468217998,0,0
50000000,4,1,5000,0,85,10,50,0,172800,1,60,356038570184099372558184,3585806748759461056493739,0,1506294372247951172989565,300237581472923597736455824,298277388577355600000000000,300712939237938870000000000,0,0,0,0,3003800428829,0,0
50000000,4,1,10000,0,85,10,50,0,172800,1,60,0,3621926849074179795623925,0,1155220812423296781709660,301252143429264567384572973,300742489960040330000000000,303210196205918166000000000,0,0,0,0,1000498325248389760314,0,0
100000,0,0,0,1,0,10,50,0,172800,1,60,734499444279356185301,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,380890191380262208852,778833443996555021480,0
100000,0,0,0,2,50,10,50,0,172800,1,60,734501889850683901256,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,378780924167772722268,778833443996555021480,0
100000,0,0,0,3,100,10,50,0,172800,1,60,734504323163508721211,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,376682229723265767337,778833443996555021480,0
100000,0,0,0,4,85,10,50,0,0,1,60,715782074427684065025,3711441107667601011793,0,37500053010000000000,488070635255787263293288,511023577784160000000000,511901247524814000000000,0,0,0,0,389009740774448013369,726079602272065135571,0
100000,0,0,0,5,85,10,50,0,43200,1,60,718133469348712397664,3723510724015385454666,0,37500053010000000000,488070635255787263293288,511023577784160000000000,511936660490400000000000,0,0,0,0,398045335758643979007,723860299717680130300,0
100000,0,0,0,6,85,10,50,0,1209600,1,60,846532049626910660679,4401338872362219659597,0,37500053010000000000,488895300424952980682301,507807261688500000000000,507160965380985000000000,0,0,3,3,328555210741273751749,1138056528442428345394,0
100000,0,0,0,7,85,10,50,0,172800,3,60,734498848975291951221,3809778452701286147093,0,37500053010000000000,488188359345212608933928,516467921147660000000000,517115692304370000000000,0,0,0,0,371323152559546927632,786034248906129193136,0
100000,0,0,0,8,85,10,50,0,172800,7,60,734552124608343139219,3811539514560877686066,0,37500053010000000000,488188359345212608933928,500597695363640000000000,501092305150950000000000,0,0,0,0,372465164051136956082,822995465550390257914,0
100000,0,0,0,9,85,10,50,0,172800,1,60,734503594456804079260,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,377310727915979720917,778833443996555021480,0
100000,0,0,0,10,85,10,10,0,172800,1,60,730925091777751217020,3714646267521092933218,0,50509062920011727217,481543813799053499568877,642777289830140000000000,646343329267413000000000,0,0,71,76,583847459364558102,23646456738924135936,0
100000,0,0,0,11,85,10,25,0,172800,1,60,731953082370707617667,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,27,29,303465116391011468929,371747164756596833204,0
100000,0,0,0,12,85,10,50,0,172800,1,60,734503594456804079260,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,377310727915979720917,778833443996555021480,0
100000,0,0,0,13,85,10,100,0,172800,1,60,734744614337272563291,3813481037331244140182,0,37500053010000000000,488188359345212608933928,489349845878040000000000,489855760002891000000000,0,0,0,0,377997338453199771316,851885861515563888759,0
100000,0,0,0,14,85,10,50,1,172800,1,60,732830198209587545563,3809816617128942144884,280872565786222306701,37500053010000000000,487906400859538258286734,517658803831950000000000,517485283344369000000000,0,0,0,0,519569047706673603803,919980595826555021480,0
100000,0,0,0,15,85,10,50,2,172800,1,60,731524670128200622066,3809816617128942144884,500000000000000000000,37500053010000000000,487686426226744650664730,517658803831950000000000,516825283374000000000000,0,0,0,0,632118550621931203477,1028524581946555021480,0
100000,0,0,0,16,85,10,50,3,172800,1,60,733835038245420572296,3820715414167343209426,500000000000000000000,37500053010000000000,490796628368460127877650,530517561168830000000000,529703895251619000000000,0,0,1,1,618960548561864369123,988009942816245526646,0
100000,0,0,0,17,85,10,50,0,172800,1,1,460204267704143333218,2315301412436986100003,0,245624866097175879969,476056521698650608968856,484069098327780000000000,483612019766118000000000,0,0,0,0,4911399850504881801,579460419639664688435,0
100000,0,0,0,18,85,10,50,0,172800,1,3,469194935658628436484,2396547670233513242174,0,217973408410127130358,476171347947128784011844,481613515855810000000000,481112817037551000000000,0,0,0,0,8192953781971028481,604317377548690479024,0
100000,0,0,0,19,85,10,50,0,172800,1,7,487222516399849586437,2483449271042257910944,0,162660995909053575570,476401083542085172645858,481575429607240000000000,481295878544799000000000,0,0,0,0,9370044237676323740,596075292675741457667,0
100000,1,0,0,1,0,10,50,0,172800,1,60,932992567181471670125,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,326436709010611925073,998670001960456994741,0
100000,1,0,0,2,50,10,50,0,172800,1,60,932992891877937069975,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,325667173991371510514,998670001960456994741,0
100000,1,0,0,3,100,10,50,0,172800,1,60,932993214946851264772,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,324901496290523373501,998670001960456994741,0
100000,1,0,0,4,85,10,50,0,0,1,60,905285492093304880924,4679263777652101101716,0,37500053010000000000,716644302304224798428994,718543556662050000000000,719788098357036000000000,0,0,0,0,359195462371105582608,903085190688279725829,0
100000,1,0,0,5,85,10,50,0,43200,1,60,908765203673279451998,4697167752905829575253,0,37500053010000000000,716644302304224798428994,718543556662050000000000,719689712763114000000000,0,0,0,0,348109680138163369781,924432756873185107705,0
100000,1,0,0,6,85,10,50,0,1209600,1,60,1098533827712665184768,5692663199711726122003,0,37500053010000000000,717855175387137551709821,748705299398670000000000,747778710334428000000000,0,0,0,0,266169440179670139406,1492037097941083870584,0
100000,1,0,0,7,85,10,50,0,172800,3,60,932994845563544531339,4824591798294924714698,0,37500053010000000000,716817159042238574740620,725478490975850000000000,726360800234877000000000,0,0,0,0,333056980900442745820,991880141312786652252,0
100000,1,0,0,8,85,10,50,0,172800,7,60,933025118205571902798,4825461147704624126005,0,37500053010000000000,716817159042238574740620,719389654182970000000000,720256538673810000000000,0,0,0,0,337053007058967993722,1007652710982682550137,0
100000,1,0,0,9,85,10,50,0,172800,1,60,932993118197069882871,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,325130794582346605873,998670001960456994741,0
100000,1,0,0,10,85,10,10,0,172800,1,60,929985475068092941434,4724565818780520613570,0,56694921467399123385,692344605366044367442908,849968732095460000000000,854570782790001000000000,0,0,54,57,13525022798358815272,22095928157681922549,0
100000,1,0,0,11,85,10,25,0,172800,1,60,930173156105477487686,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,14,15,336319621857037972613,533307036635795805649,0
100000,1,0,0,12,85,10,50,0,172800,1,60,932993118197069882871,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,325130794582346605873,998670001960456994741,0
100000,1,0,0,13,85,10,100,0,172800,1,60,933025118205571902798,4825461147704624126005,0,37500053010000000000,716817159042238574740620,719389654182970000000000,720256538673810000000000,0,0,0,0,337053007058967993722,1007652710982682550137,0
100000,1,0,0,14,85,10,50,1,172800,1,60,930759674883398865164,4822855445282370190838,301203482559197682186,37500053010000000000,711783637750619010498170,722336260157810000000000,722401946901027000000000,0,0,0,0,508449443101840307984,1128311045117780019315,0
100000,1,0,0,15,85,10,50,2,172800,1,60,930570038929978080778,4827925261787580439101,500000000000000000000,37500053010000000000,712818152546322308303884,723590896178260000000000,723065412499299000000000,0,0,0,0,611267477612666244981,1226512039738879183111,0
100000,1,0,0,16,85,10,50,3,172800,1,60,932698141554364436399,4836125646851677927582,500000000000000000000,37500053010000000000,719425428073860505216736,756031550848570000000000,755553774971943000000000,0,0,0,0,585159044997410300887,1179150498355101965157,0
100000,1,0,0,17,85,10,50,0,172800,1,1,460204267704143333218,2315301412436986100003,0,245624866097175879969,476056521698650608968856,484069098327780000000000,483612019766118000000000,0,0,0,0,4911399850504881801,579460419639664688435,0
100000,1,0,0,18,85,10,50,0,172800,1,3,469194935658628436484,2396547670233513242174,0,217973408410127130358,476171347947128784011844,481613515855810000000000,481112817037551000000000,0,0,0,0,8192953781971028481,604317377548690479024,0
100000,1,0,0,19,85,10,50,0,172800,1,7,487222516399849586437,2483449271042257910944,0,162660995909053575570,476401083542085172645858,481575429607240000000000,481295878544799000000000,0,0,0,0,9370044237676323740,596075292675741457667,0
100000,2,0,0,1,0,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,2,50,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,3,100,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,4,85,10,50,0,0,1,60,1494753011438677927685,4229088493741830832716,0,4913324821232686735683,465769174493485957260273,475884334240620000000000,476694843813171000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,5,85,10,50,0,43200,1,60,1498930389219351539080,4229089125588468946588,0,4917466703963366609509,465769174493485957260273,475884334240620000000000,476694879939009000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,6,85,10,50,0,1209600,1,60,1707396913345644214988,4230191742096545308132,0,5120802711480746781198,465769174493485957260273,475884334240620000000000,476701113115593000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,7,85,10,50,0,172800,3,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,8,85,10,50,0,172800,7,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,9,85,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,10,85,10,10,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,11,85,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,12,85,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,13,85,10,100,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,14,85,10,50,1,172800,1,60,1524672025619220850804,4227354100859399181606,72398493000782117587,4869062677476396559676,465769174493485957260273,475884334240620000000000,476694892471464000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,15,85,10,50,2,172800,1,60,1523461411529084891010,4311753945579385657432,500000000000000000000,4487335121587814810944,465769174493485957260273,475884334240620000000000,476732206211373000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,16,85,10,50,3,172800,1,60,1522586402492561310191,4199495889185473137016,500000000000000000000,4423386540281488548889,465769174493485957260273,475884334240620000000000,476683026359454000000000,0,0,0,0,4000000000000,0,0
100000,2,0,0,17,85,10,50,0,172800,1,1,1271270680634220854339,5845510730044702652657,0,5740703657563220561271,476353853940191480145777,475884334240620000000000,477260154138969000000000,0,0,0,0,3009998464120,0,0
100000,2,0,0,18,85,10,50,0,172800,1,3,1295360125975486033796,5912306417973810654568,0,5802533866837485740728,465769174493485957260273,475884334240620000000000,477289201138893000000000,0,0,0,0,3009998464120,0,0
100000,2,0,0,19,85,10,50,0,172800,1,7,1314493129091673650427,6009833861426680068876,0,5877410157373364374119,465769174493485957260273,475884334240620000000000,477330992764434000000000,0,0,0,0,3017689486759,0,0
100000,3,0,0,1,0,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,2,50,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,3,100,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,4,85,10,50,0,0,1,60,863358199009990152859,4070031274724109296677,0,2027895692411833394777,476804283241566968367559,475884334240620000000000,478789644143943000000000,0,0,0,0,3008842012935,0,0
100000,3,0,0,5,85,10,50,0,43200,1,60,867879054473816358507,4090001931257923043891,0,2041326826207659600425,476804283241566968367559,475884334240620000000000,478800702939078000000000,0,0,0,0,3008842012936,0,0
100000,3,0,0,6,85,10,50,0,1209600,1,60,1059117859226554740310,4936370862865807965244,0,2482685038971397982228,476804283241566968367559,475884334240620000000000,479396956076091000000000,0,0,0,0,3008842012936,0,0
100000,3,0,0,7,85,10,50,0,172800,3,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,8,85,10,50,0,172800,7,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,9,85,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,10,85,10,10,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,11,85,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,12,85,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,13,85,10,100,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
100000,3,0,0,14,85,10,50,1,172800,1,60,884340872698587840638,4165054704295116209868,49835762291447340891,2006623407425983741665,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
